"","Period","`Mito Ratio`","Regions","RIN","`Age (Numeric)`","`Mapping Rate`","`rRNA ratio`","Diagnosis","`Total N Reads`","Sex","Residuals"
"ENSG00000171608",0.0241983897824756,0.534766178407488,0,0.00283882635135629,0.00760595075192566,0.0539304318140389,0.00324168606943694,4.12537755675356e-15,9.7347229702883e-09,5.80546665868732e-05,0.373360472421965
"ENSG00000171603",0.681075094936008,0.176919965253799,0.0419286709760217,0.00164167234257628,0.000806100484700732,0.000318340710041386,0.003940823419286,0.000434369544087952,5.67491055762957e-06,4.72297626681575e-11,0.0929292873756923
"ENSG00000178585",0.200969285234133,0.412670878876662,0.0699803999687584,0.00261576378129917,0.0156432226021242,0.00903997321568498,0.00226729613851582,0.00224653845735686,0.000713482916634669,3.02142876200858e-103,0.283853158808831
"ENSG00000162441",0.381606469439761,0.466362848870988,0,0.0110733973608924,0.0116179203233064,0.00179205342705376,0.000193757193382468,0.0053805387347198,0.000213027696949665,0,0.121759986952946
"ENSG00000173614",0.318786937881069,0.370914555357912,0.00637712872665726,0.00988142699275245,0.00475992531011717,0.00288127277269348,0.00208137203439461,0.00296902805743407,0.000258774055899706,0,0.281089578811071
"ENSG00000202415",0,0.145777239503951,0.0237941969921154,3.42985739583311e-05,0.0164118289753147,0.0232274396646101,0.0120272660560094,0,0.000212394305475577,0,0.778515335928566
"ENSG00000265521",0.0426326837673411,0.0664533087572998,0,0.0128974586899181,0.000147706329436347,0.000471883301994861,0.00244626030957117,0,0.005304695823482,6.96727060522638e-15,0.86964600302095
"ENSG00000162444",0.416040317597572,0.0062095904558057,0,0.0159666998553654,0.0600731833159019,0.00283084650197226,0.000807501439889259,0.00335478046329828,1.56693403703798e-07,1.55504931035483e-13,0.494716923676636
"ENSG00000130939",0.00370937264342877,0.792960018194055,0.0080569118182243,0.00287781929595094,0.0390948264644041,0.0013814343389968,0.0108121533070764,8.29978530523851e-13,0.000843107759301061,0.0001022529504569,0.140162103227276
"ENSG00000201746",0,0.189593731624178,0.042340094181229,0.00811101847596084,4.99013930938724e-06,0.00648542686002604,0.00260816504306279,0.019816763638108,0.00473934462989047,0.00343205694650809,0.722868408461728
"ENSG00000054523",0.0270177709223573,0.826420888395204,0.00839805123227418,0.00285845694099763,0.0016024214620023,0.00026984818819334,6.06034049704495e-05,4.80416174397768e-11,9.43421575938569e-05,0,0.133277617248365
"ENSG00000264881",0.208057929272313,0.0611257534589971,0.019945114150606,0.0158802520438402,0.000537146592888815,0.00545917474475351,0.0126906446693181,0,0.000809456589633504,0.00204421574485845,0.673450312732791
"ENSG00000199562",0.134764729013476,0.335762949941978,0.164350194125884,0.0365077447612665,0.00074307726674454,0.00119380404740073,0.00520827030005729,0.0028164632156603,0.0114664384913599,0,0.307186328836173
"ENSG00000142657",0.774258592210442,0.119603849350053,0.0173161005659105,0.00618687594203018,0.000406385118078352,0.00374709882837748,0.00035289852129509,0.00244049405860397,2.15279815309725e-08,0,0.0756876838772279
"ENSG00000241563",0.447340741169641,0.126507625830973,0.0157846713601718,0.0384406004458769,0.0802441384746495,0.00945440654999821,0.00600308521531871,0.00954752525949139,3.17570202736583e-05,0.0073816923024247,0.259263756371181
"ENSG00000160049",0.159382307102123,0.624729289507181,0.0116456213129302,3.61434937850989e-05,0.0101871017144534,0.00693319024276075,0.00310147564134353,0.00028456403328114,4.62193892508894e-05,0,0.183654087562891
"ENSG00000142655",0.106000373743112,0.407481183932366,0.0610067578290409,0.00216840173217513,0.0111762341935198,0.0325783162341405,0.0320244351317692,0.00144418398558703,0.000191586987448076,0,0.345928526230841
"ENSG00000120948",0.0872620227845344,0.678803978434816,0.0846818408069663,0.00130291614330027,0.00660989816177051,0.00505290252158819,7.0523041108584e-05,1.77479850828513e-13,6.76047422554916e-05,0,0.136148313363483
"ENSG00000271895",0.0124715824975159,0.505107918208578,0.0335157343095121,9.80143258025363e-05,0.0129039990118166,0.000303476543381307,0.0410885020132786,0,0.000701796690954779,0,0.39380897639916
"ENSG00000116649",0.613021676790543,0.0662929143045193,0.0139666041634686,0.00596614417867781,0.013140062156976,0.0382901107546223,0.00456682421051226,0.00102157240922751,1.90177619397738e-06,0.000157672920375409,0.243574516334883
"ENSG00000171824",0.406818462752661,0.39125922534835,0,0.0131230716409032,0.0029100233583392,0.0108681184120843,0.0107721160843737,0,0.000910228279468204,0,0.16333875412382
"ENSG00000198793",0.177690978309715,0.662166369678822,0,0.000602516906161861,0.00131067739780885,0.00493758652499118,0.011343811074806,0.00522656083499077,4.10605069478488e-05,0,0.136680438765757
"ENSG00000120942",0.561117272877599,0.279128744603123,0.0183434168805163,0.00183610101735148,0.00154983830065298,0.00358324473026313,0.000606098536056982,2.31244298584013e-13,4.46926023961604e-06,0.00420585568490269,0.129624958109063
"ENSG00000204624",0.806906143394879,0.048251153854145,0.0412468712196133,0.00602697886027271,0.00440789247911498,0.00238846071051836,4.07666454290629e-05,5.22519678451982e-12,7.99346924418311e-05,0.000261958421471208,0.0903898397168893
"ENSG00000116661",0.894240248204821,0.010701486816371,0.0200247632842966,0.00641696954369096,0.00891203962358597,0.0046529469586783,2.69838937997214e-05,0.00235291753180284,0.000146648420435794,0.00185563591307701,0.0506693598094409
"ENSG00000132879",0.514717787308827,0.22468774761181,0.0459962377494539,0.00196501760575279,0.000700192929440493,0.00301950770225331,0.00217337058821039,0.00108110160737096,8.09300545567187e-05,0.000732663321471946,0.204845443520852
"ENSG00000116663",0.00828422220048874,0.325847044620062,0.0666435156147882,0.0228763051989028,0.0250821557205178,0.045248297218526,0.010583375601823,0.00301135879221212,2.1630882317055e-05,0,0.492402094150362
"ENSG00000116670",0.806161951549159,0.0837786839044469,0,0.000918210751002901,0.0121410131768358,0.0127265073763979,0.00111689145890674,0,7.66226882407017e-06,0.000848950331669879,0.0823001291827566
"ENSG00000162490",0.921390331474927,0.00568899053540919,0.00493211555406258,0.000823664618415762,0.0163347506025712,0.000165941920060151,2.6958152576097e-07,1.926949945799e-13,2.76776014306446e-05,0,0.0506362581114052
"ENSG00000177674",0.100614669290539,0.0322695866604008,0.0501949683442565,0.00036710272448703,0.0192234049244072,0.0546526386853216,0.00139213275288925,2.04852651349116e-12,0.00173156091070319,0.000893639419858634,0.738660296285089
"ENSG00000177000",0.0391884151530993,0.647565317665405,0.0229870791916275,0.0273719393019891,0.00225543162140589,0.0251283466291783,0.0043753841940911,1.97837846231405e-12,4.85567204612773e-07,2.53393774973353e-11,0.231127600648682
"ENSG00000011021",0.141771935455668,0.55701188065277,0.013145128661779,0.00323543352153278,0.0549118007074805,0.00368532409172841,0.00426780175554562,6.39950452760307e-14,0.000490435108559772,0,0.221480260044871
"ENSG00000175206",0.458665021460338,0.0474345011986172,0.0892951251369728,0.00317421557325903,0.145608521895612,0.00111886933524973,0.00243273399859273,5.93474571489266e-12,8.00461436026284e-05,0,0.252190965251821
"ENSG00000199347",0,0.0581305621047806,0,0.000779757294290593,0.0183712498861095,0.0208117535652599,0.0986945675604134,0,3.6824586031247e-07,0,0.803211741343286
"ENSG00000201801",0.126395049959828,0.0127162148768896,0,0.00299927070116871,7.40825702429338e-05,0.00103736855956038,0.00441114847605269,2.51002225695929e-12,0.00161852834162233,0,0.850748336512125
"ENSG00000116685",0.0558544932552453,0.587160262938869,0,0.00468819909141597,3.76836340250729e-09,0.0394262998883191,0.00897305500976974,0.00768091941707707,1.07992392290584e-05,0.00213772552712926,0.294068241864582
"ENSG00000083444",0.0889422031417458,0.295354499247934,0.00459941157080628,0.00897015991109072,0.00651696963941957,0.0417780695484347,0.0153078450138208,0.00288268765862562,7.56583089233697e-05,0.000814496622055251,0.534757999337144
"ENSG00000116688",0.385349733364317,0.411326640951561,0.0523757593154254,0.0143453102327323,0.00771567081722414,0.00429238687046316,0.00491853726223483,0.00618663765880181,0.000328950343320242,0.000203903846629632,0.112956469337291
"ENSG00000116691",0.682246700771055,0.144156305865608,0,0.00056969760577938,0.00273138368355678,0.023031283729215,0.0016685614578958,0,0.000770943046842404,0.000662204682096885,0.14416291915795
"ENSG00000028137",0.306224969640197,0.04140561872212,0.0634261193576857,0.000827260359745247,0.00396487968643717,0.0467845789151983,0.000694374797934783,0,0.000403851619017262,0.000249772792716441,0.536018574108948
"ENSG00000048707",0.407537540331542,0.520408713594637,0,0.0010350784993572,0.00625481261734527,2.56137155686967e-06,0.000613982526607448,0.000319093741050647,0.000118971731455972,0,0.0637092455864471
"ENSG00000239149",0.0105057295636195,0.319895465117861,0,0.00279767976181638,0.00438637108114317,0.00312857222884176,0.000270485210780488,0.00852700424473399,0.0072970672111615,0.00140085474370669,0.641790770836335
"ENSG00000162496",0.287935684436852,0.0518994790921181,0.0927780695118627,7.37976683322039e-05,0.0250989359501039,0.0216840749655432,0.000141925167110701,0.00285152980541886,0.000934262350577025,0.00104362440116368,0.515558616650918
"ENSG00000221340",9.85036845532141e-14,0.0151041853700307,0.0426410563203998,1.93024468436873e-05,0.0178608601594263,0.0272175641685501,0.00131904338487978,0.00132277610778017,0.000939730538087774,0.00546762666982765,0.888107854834076
"ENSG00000276830",0.0374059104279222,0.0518953278654342,0.107279816427085,0.0041633084611662,0.000898699945196768,0.00964676522334169,6.12052139136039e-05,0,5.67767658326904e-05,0.000897333622503045,0.787694856047605
"ENSG00000162493",0.294731031843565,0.0582834675402243,0.0986910483886422,0.000237439646718443,0.00293821234295504,0.00359774156129564,0.000682850861623901,6.72544298223683e-18,0.00276217388344414,0,0.538076033931531
"ENSG00000116731",0.114387824895001,0.47644718626349,0.164625209944951,0.0329910676598926,2.40134723954828e-09,2.85327128087857e-05,0.0070648722430969,0.00530026294945488,0.00162284864883963,0,0.197532192281119
"ENSG00000189337",0.172974069090614,0.474287140480834,0.00769458282553306,0.0453269261357301,0.00550660902131054,0.0109550951104292,0.00582682228796119,0.00033425768447221,0.00155771073437862,0,0.275536786628738
"ENSG00000171729",0.444363938484099,0.12880047131926,0.0338995102636186,0.00028261027475151,0.0416865566116443,0.0247609235332632,0.000278663903001594,0,0.000229365535876757,0.000842108787824314,0.324855851286661
"ENSG00000142634",0.70952131089303,0.0826654999234722,0.0471893066830262,9.54879983384515e-05,0.00385123482619895,0.00110615484620242,0.000685536061043539,0.000338586086365816,6.48338614636223e-08,0.000571034927034827,0.153975782921427
"ENSG00000132906",0.51908098459525,0.306705104205647,0.00700443172020957,0.0211910877886432,0.000687296556292258,0.00948401179417,0.00120904503910112,0,0.000150166463289901,0.0028091647945331,0.131678707042864
"ENSG00000116138",0.356122849507049,0.50022138011655,0.0546056244816029,0.0131844269086411,0.00681395650872875,0.00132663373343404,0.00263846635179597,0.000791996988306281,0.000141831407358297,0,0.0641528339965338
"ENSG00000251866",0,0.107518803903208,0,0.00859960504416548,0.00347659692075971,0.00054772663872041,0.000514371066972083,0.00483424128763252,0.00134593774461276,1.04138166615536e-16,0.873162717393929
"ENSG00000116771",0.628644800585469,0.0748060070828176,0.106368222755276,0.0197813900297517,0.00193659223241205,4.26214739463831e-05,0.000465391056904356,0.00645470255087414,0.000468490091081493,0.00577410165526174,0.155257680486206
"ENSG00000235084",0.10969979376491,0.205382708397618,0.105311800473159,0.0150767697376852,0.00347551494251662,0.0210726868793541,0.00365975918783579,0.00441532724180849,2.07524282351395e-05,0,0.531884886946878
"ENSG00000197312",0.252332970928766,0.640295008335757,0,0.000699433799110139,0.00309292717322393,0.00455089183313342,1.10066724455323e-05,9.73488494983045e-05,0.000531100152377884,3.52416483339664e-06,0.0983857880908542
"ENSG00000116786",0.252083917350596,0.242801548085808,0.259167935073106,0.0162968093568242,0.00720796282340686,0.0252569410098485,0.00383936315318066,0,4.8882489113079e-06,2.57903241212598e-05,0.193314844574198
"ENSG00000162461",0.10071026141963,0.258371162337096,0.0140981372071708,0.0771448218991372,0.00492987553857753,0.0195187141704077,0.00826933972028688,0.0248855574912563,0.00233229548238195,0,0.489739834734056
"ENSG00000162458",0.856109252000728,0.00310496778720411,1.13889004775769e-14,0.000820191054597661,0.0157228774411275,0.00254139968125801,0.000887271665166721,0.000412286044413371,0.000333623433585357,0.000232700633576568,0.119835430258331
"ENSG00000233954",5.29235421798175e-15,0.595894717564763,0,0.0263550042894107,0.00507984224156311,0.00223079803094355,0.00124520609988104,0.00146569838867027,0.00251762548380781,0.00157742445047248,0.363633683450483
"ENSG00000179743",0.286889206924573,0.377690992675533,0,6.04460958164982e-05,0.000579308092257779,0.0325542815919084,0.000816404761674883,0.00122194329947122,2.45104034800757e-05,0,0.300162906155284
"ENSG00000065526",0.282065873305156,0.386974475679553,0.0337354128407875,0.083626039511374,0.00863201923119536,0.00677060276798829,0.0013765300070598,0.00643418441009729,0.00280040080905258,0.0028871979549681,0.184697263482768
"ENSG00000116809",0.453196346160278,0.321362146736074,0.0086452739741614,0.00151495517078627,0.000293316418547526,0.0400552574733524,0.00924464588548475,0.00411557280365821,0.00109289285896689,0,0.16047959251869
"ENSG00000183888",0.072648814239915,0.0145647708636021,0.163581778208125,0.0143639390880529,0.0222701850869238,0.0936876982348981,0.00172864044158859,0.0248271899607426,0.00134987167017973,0.00570631442432081,0.585270797781652
"ENSG00000185519",0.0864259450983453,0.069065676019077,0.108456282128027,0.00157977973779046,0.000593437141954458,0.0517583904911248,0.00528170506973305,2.30961795354062e-13,0.00037472587903229,0,0.676464058434685
"ENSG00000132881",0.395500287370008,0.260498898140009,0.00502617589360643,0.000219210103624857,0.00892989398840845,0.0157982565788145,0.000268506878187829,6.14832681492465e-13,0.000540745174570126,0.00127570414964768,0.311942321722508
"ENSG00000233929",0.119486237938323,0.136843681281182,0.022908258621047,0.00720164307230294,0.000206613564938512,0.0103206403071534,0.000173745240454394,0.0127076676332866,0.000792572732580389,0,0.689358939608731
"ENSG00000037637",0.386969629400024,0.526027478585053,0,0.000288330668762736,0.00246790700247836,0.000911329247904806,0.00228524028153695,0.00225841810962766,0.000168903776737592,8.19650455125005e-05,0.078540797882362
"ENSG00000055070",0.305383735514924,0.187233685258197,0.161245534012806,0.000183662573811825,0.00192360105712599,0.0347169412403604,1.10011163751807e-05,0,3.01803478883649e-05,0.00687398302064225,0.302397675857869
"ENSG00000157191",0.33032343216817,0.286763207104735,0.0448996932974684,0.0038532880232689,4.49319204314579e-05,0.01492364326362,0.000760943738026359,0,0.000192454504098614,0.0011012827877409,0.31713712319244
"ENSG00000080947",0.461025551764363,0.270913871571756,0.04358203358978,0.0528635275705016,6.33769542315322e-05,0.00446889345760959,0.000222785033030512,3.53302058705629e-15,0.00234419385562124,0,0.164515766203103
"ENSG00000206652",0.0927955224035001,0.125087370612566,0.0567849529546781,0.000458465685504083,0.0370826762412328,0.000352970934328276,0.0164795178819239,0.00486272682713077,0.00104865052973476,0,0.665047145929402
"ENSG00000219481",0.610590840898257,0.162584687806985,0.0495164512898814,0.0112224890620825,0.000746098659672896,0.000358894852499713,0.000229173417339716,0,0.000184578524149254,0,0.164566785489133
"ENSG00000215908",0.262219703771682,0.266937022657716,0.0287807221466389,0.0250492929429854,0.00406302895439185,0.0173961494211583,1.44152335987318e-06,0,0.00457875694283258,0,0.390973881639235
"ENSG00000236698",0,0.42687572379434,0.137805264188809,0.14886360883171,0.000418431544772846,0.00921324468509417,0.00234540046151074,0.00779310522938183,6.68000578294681e-05,0.0243090858416542,0.242309335364897
"ENSG00000058453",0.444212905290287,0.164466785631889,0.0483251827776177,0.0247224501271511,0.00310204014570441,0.0510558244284789,0.00160630884913095,0.00359566450102049,0.00252553533948942,4.59229990144439e-11,0.256387302863309
"ENSG00000207389",0,0.0343647779271414,0,0.00276277152165762,0.00690792629668554,0.0294514422453492,0.299744758725509,0.00218793110169741,0.00301696023247381,0,0.621563431949486
"ENSG00000238142",0.364192913029372,0.0331985601283307,0.10101093232603,0.0600378801668404,0.000342169554315128,0.00436434030989455,8.96626003666875e-05,0.000983478839065827,0.00087581071352358,0,0.434904252332261
"ENSG00000207005",0.03597407828951,0.00243867470563147,0,0.000150976367561422,0.00046036385258275,0.00759331862949556,0.110226405905088,0.00422320296971141,0.00914260054760055,5.17017807422735e-17,0.829790378732819
"ENSG00000159363",0.200031887033609,0.308745232072465,0.0138842117580017,0.00682039423011861,0.00104698070723131,0.0161407616713879,0.00906055286560036,0.000945420749795966,0.000147710960869258,0,0.443176847950921
"ENSG00000117118",0.390500261513062,0.279783896462526,0.0863227415148278,0.106100988543381,0.00137595793299039,0.00124057099949511,0.00404252660457443,0.00896584937201385,6.12633116788405e-05,0.000345918346313309,0.121260025399138
"ENSG00000117115",0.852800931790528,0.0115456945755918,0.00212149907815279,0.00055378898558862,0.0177299259467062,0.00221142482512116,0.000269001604870854,0.00242122594939761,0.000221799288727758,0,0.110124707955315
"ENSG00000179051",0.539369737204681,0.279680649991088,0.0380466514408742,0.00124841720648536,0.0012535592269848,0.00168355031218924,0.00184447671865731,0.00192239537770748,6.01451769897319e-05,0,0.134890417344344
"ENSG00000074964",0.428489964302805,0.234500908319918,0,0.010378865292644,0.00340251024645189,0.0608768093332147,0.00169716625645175,0.00171191411755312,1.62138779108256e-05,2.87804929761202e-18,0.258925648253051
"ENSG00000117154",0.0596234573415791,0.248049722871089,0.123592878762676,0.013997276227433,0.0468682545762834,0.00710270472318692,0.0114891855125866,0.00112706465822374,6.39925124454038e-06,0,0.488143056075697
