"","SampleID","Proportion of Neurons (MultiBrain)","Proportion of Astrocytes (MultiBrain)","Proportion of Microglia (MultiBrain)","Proportion of Oligodendrocytes (MultiBrain)","Proportion of Endothelia (MultiBrain)"
"92","R12358",0.407915049057684,0.179203733966112,0,0.334446515806801,0.0784347011694031
"93","R12359",0.693887969024549,0.151235348998718,0,0.154876681976733,0
"94","R12360",0.742858692620102,0.103765438598451,0,0.123873046039411,0.0295028227420361
"95","R12361",0.705660798305437,0.174135778766566,0,0.0906924093196925,0.0295110136083044
"96","R12362",0.755056113169612,0.125059281565847,0,0.097097025793718,0.0227875794708229
"97","R12363",0.800364708909558,0.0968980658367543,0,0.0646268177923663,0.0381104074613217
"98","R12364",0.605789117476703,0.119658964243986,0,0.246080318953733,0.0284715993255785
"99","R12365",0.78931410344399,0.161934727287851,0,0.0137897507300207,0.0349614185381383
"100","R12366",0.789548207471557,0.0791321490622754,0,0.0839055372499571,0.0474141062162103
"101","R12367",0.617950733264459,0.0989559007105919,0,0.254378355393951,0.0287150106309988
"102","R12368",0.791139358100751,0.0507523247485632,0,0.120014901413571,0.0380934157371147
"103","R12369",0.748904126647714,0.125390207497804,0,0.0884085341018059,0.0372971317526756
"104","R12371",0,0.113516188785966,0,0.830928325819302,0.0555554853947318
"105","R12372",0.737715012016204,0.103283847269835,0,0.121398955235394,0.0376021854785666
"106","R12373",0.579263374168868,0.110861922778918,0,0.263999976658547,0.0458747263936669
"107","R12377",0.656453562425419,0.242236487605879,0,0.0521427856241101,0.0491671643445918
"108","R12378",0.77647681163328,0.150956395919461,0,0.0602790119262718,0.0122877805209879
"109","R12379",0.747847503978375,0.137891410136309,0,0.0797355164822752,0.034525569403041
"110","R12380",0.743306861985242,0.107900887979603,0,0.12855038109688,0.020241868938275
"111","R12381",0.769578694220626,0.0821777774814956,0.0250006952299416,0.0467307190462616,0.0765121140216755
"112","R12382",0.677246029492774,0.193809069053284,0,0.128944901453942,0
"113","R12383",0.220475221539014,0.629003646831717,0,0.0753486696403135,0.0751724619889561
"114","R12384",0.53600807757689,0.134251209652543,0,0.292887539493888,0.0368531732766785
"115","R12386",0.641407592882375,0.12828764102839,0,0.201609887996811,0.0286948780924243
"116","R12387",0.662468778281226,0.152932149990854,0,0.18459907172792,0
"117","R12388",0.740410525895908,0.11931784307368,0,0.113615260861007,0.0266563701694044
"118","R12389",0.6386767186853,0.172015556170675,0.0209120690444204,0.108688574832481,0.0597070812671235
"119","R12390",0.725297209269808,0.118030242421501,0.000639045998595246,0.128762841770242,0.0272706605398539
"120","R12391",0.687785872261268,0.122366012850327,0,0.168258699257056,0.0215894156313489
"121","R12392",0.767571004591768,0.152727106172072,0,0.0536453926128808,0.0260564966232795
"122","R12393",0.731031791525416,0.218742704963881,0,0.0336725965578567,0.0165529069528459
"123","R12394",0.691135289233715,0.114455511275893,0,0.171721834289091,0.022687365201302
"124","R12395",0.756934099348674,0.13891019374203,0,0.076548044123691,0.0276076627856057
"125","R12396",0.722777471398125,0.0901638721597127,0,0.146092424917492,0.0409662315246712
"126","R12398",0.624083036383112,0.110727944150952,0,0.236910053387949,0.0282789660779875
"127","R12399",0.686229965287353,0.127354407550428,0,0.143924139242834,0.0424914879193852
"128","R12400",0.770799870155219,0.149159052238983,0,0.0305074152614053,0.0495336623443927
"129","R12401",0.591928770492828,0.161445722415968,0,0.240396268811726,0.00622923827947867
"130","R12402",0.345007731250623,0.526091702128478,0,0.0799231089503475,0.0489774576705518
"131","R12403",0.620081430663618,0.190654755441229,0,0.170435682091144,0.0188281318040089
"132","R12404",0.659186592158263,0.132875808802918,0,0.171955221750059,0.0359823772887597
"133","R12405",0.774451113283592,0.129933602072507,0,0.0754481930499672,0.0201670915939338
"134","R12406",0.0461887655953728,0.642759512816898,0,0.222395747180308,0.088655974407421
"135","R12407",0.921025042054686,0.0485393311203437,0,0.0270279475613748,0.0034076792635958
"136","R12408",0.902567815260153,0.0285860354538528,0,0.0335476718784783,0.0352984774075162
"137","R12409",0.811891381008305,0.122254476333053,0,0.0389821345800366,0.0268720080786054
"138","R12410",0.677952094742078,0.108231076965737,0,0.173669878083665,0.0401469502085199
"139","R12411",0.728015481515444,0.165280426293148,0,0.0794369792789285,0.0272671129124801
"140","R12412",0.703561850685414,0.130662382793342,0,0.140631404074486,0.0251443624467578
"141","R12413",0.65732572321274,0.154368608394336,0,0.14006637135873,0.0482392970341944
"142","R12414",0.786231617279656,0.0992118922946456,0,0.0739922255257255,0.0405642648999729
"143","R12416",0.108377853856357,0.228058403957306,0.1937748282694,0.158145021128978,0.311643892787959
"144","R12417",0.473301803910131,0.388377278580926,0,0.0762062371996667,0.0621146803092761
"145","R12418",0.682927328825387,0.194658128796105,0,0.104767280787215,0.0176472615912928
"146","R12419",0.196630615129377,0.4112655902655,0,0.32693844006985,0.0651653545352734
"147","R12420",0.561939141752328,0.265782363572042,0,0.147322596514458,0.0249558981611717
"148","R12421",0.751569908029153,0.112884392559075,0,0.0896785539921023,0.0458671454196697
"149","R12422",0.833607402060433,0.116541831112674,0,0.0294056091933521,0.0204451576335413
"150","R12423",0.722735684836951,0.124006909364788,0,0.128176571890479,0.0250808339077819
"151","R12424",0.675068550088207,0.156271758202519,0,0.121829422138275,0.0468302695709991
"152","R12425",0.657106460325813,0.156432185583912,0.00806612619461057,0.143432270248023,0.0349629576476411
"153","R12426",0.787352038676245,0.129149977211713,0,0.0769967593325587,0.00650122477948363
"154","R12427",0.827218827960359,0.0542879394883569,0,0.0853936693273446,0.0330995632239397
"155","R12428",0.80712296718825,0.130771709536876,0,0.0458714524901982,0.0162338707846756
"156","R12429",0.671264971924676,0.114308983741815,0.00118519838817197,0.160769926263595,0.0524709196817415
"157","R12430",0.626279325190542,0.124190156720733,0,0.235508370111245,0.0140221479774797
"158","R12431",0.645017503308325,0.132264798483025,0,0.19317069345501,0.0295470047536402
"159","R12432",0.685919068971853,0.127816471127639,0,0.152424201764135,0.033840258136373
"160","R12433",0.759648405077911,0.143806154934861,0.00107905513011565,0.0655435894077629,0.029922795449349
"161","R12435",0.782445385540344,0.121565291207493,0,0.0658087233181477,0.0301805999340155
"162","R12436",0.757730790120446,0.135581381318849,0.00585816611601521,0.0541008243975743,0.0467288380471159
"163","R12437",0.723949417718302,0.0670191320873645,0,0.187438519181761,0.0215929310125733
"164","R12438",0.662757236026531,0.134952867352495,0,0.18130402484268,0.0209858717782936
"165","R12439",0.753421840737572,0.109856630452684,0,0.091816991315022,0.0449045374947228
"166","R12440",0.765750443473323,0.13227710078353,0,0.0871315511913303,0.014840904551817
"167","R12441",0.637503887264937,0.147159615826366,0,0.189025444532295,0.0263110523764017
"168","R12442",0.502328736874148,0.0904763924398962,0,0.387242988356555,0.0199518823294005
"169","R12443",0.891391033715557,0.0648655654432968,0,0.00649443032098188,0.0372489705201647
"170","R12444",0.762494292484383,0.128517741735782,0,0.0807650436908444,0.0282229220889904
"171","R12445",0.671976670719498,0.127498581901253,0,0.164673568837409,0.0358511785418404
"172","R12446",0.245934223760897,0.587592815665629,0,0.0963188247576505,0.0701541358158234
"173","R12447",0.792051091075512,0.105799695021984,0,0.0866251528528053,0.0155240610496985
"174","R12448",0.742531827674545,0.104415071859735,0,0.112530178014107,0.0405229224516129
"175","R12449",0.756340617862194,0.110520105243908,0,0.126283122260726,0.00685615463317065
"176","R12450",0.774546493468842,0.13281419165231,0,0.051669263165794,0.0409700517130543
"177","R12451",0.750859872126611,0.130922500664239,0,0.0666421301522158,0.0515754970569344
"178","R12452",0.430021075297471,0.105196116406884,0,0.434534299615862,0.0302485086797831
"179","R12453",0.573228907977915,0.143159366781551,0,0.256065974435607,0.027545750804927
"180","R12454",0.661539344629712,0.0695643877551564,0,0.246998039569676,0.0218982280454555
"181","R12456",0.723838888645547,0.115270086702291,0.00121429136340567,0.144569037966568,0.0151076953221878
"182","R12457",0.653117131725804,0.131034958552913,0,0.200481670584451,0.0153662391368325
"183","R12458",0.773435136418923,0.127436164842123,0,0.0471960648158426,0.051932633923112
"184","R12460",0.729263684578887,0.0845887372762311,0,0.155704181754206,0.0304433963906755
"185","R12461",0.7745031745124,0.12215242955294,0,0.0872850301534068,0.0160593657812529
"186","R12462",0.834826197809491,0.0258511341298558,0,0.108791416041418,0.0305312520192348
"187","R12463",0.689848139401245,0.136305644669291,0,0.15817933307903,0.0156668828504336
"188","R12464",0.716968683454872,0.171828371370218,0,0.0793988158192172,0.031804129355693
"189","R12465",0.609627322477684,0.150928183132343,0.00793164741664606,0.186347871585175,0.0451649753881522
"190","R12466",0.7280593203405,0.106100540692374,0,0.128523338127812,0.0373168008393138
"191","R12467",0.800309307202344,0.0680862736922819,0,0.108580670516382,0.0230237485889924
"192","R12468",0.758138471993543,0.100427779005267,0,0.09399454332345,0.0474392056777406
"193","R12470",0.786861470316412,0.104016424551928,0,0.0986318379344231,0.0104902671972365
"194","R12471",0.842985224267067,0.143218239192058,0,0.00196053063543168,0.0118360059054432
"195","R12472",0.71854765619232,0.121442278621348,0,0.115791682492875,0.0442183826934572
"196","R12473",0.92331615602196,0.00177757545581922,0,0.0456749209751658,0.0292313475470544
"197","R12474",0.675684915973985,0.143345565128714,0,0.169260796826427,0.0117087220708749
"198","R12475",0.76166045135963,0.131869524686339,0,0.0748993146415068,0.0315707093125242
"199","R12476",0.732314271242579,0.177288190676985,0.0180568242715585,0.000642976052016928,0.0716977377568607
"200","R12477",0.681849940712208,0.111640867121821,0,0.18209223313255,0.0244169590334212
"201","R12478",0.906846802545981,0.024051407038035,0,0.0375581459381956,0.0315436444777886
"202","R12479",0.682819213832643,0.187648742158074,0,0.129532044009283,0
"203","R12480",0.746721538510002,0.170270601444575,0,0.0778754839822988,0.00513237606312417
"204","R12481",0.767955606234879,0.102882908232695,0,0.105002110082212,0.0241593754502136
"205","R12482",0.77468252946154,0.143483194501981,0,0.0676381018532427,0.0141961741832365
"206","R12483",0.730042614918242,0.161053992455745,0,0.0831721771957881,0.0257312154302252
"207","R12485",0.791410095254348,0.117237329983147,0,0.0685612755136859,0.0227912992488189
"208","R12486",0.74024258524351,0.108238156689438,0,0.116279524371529,0.0352397336955235
"209","R12487",0.496949544564443,0.375640710745122,0,0.115827386337964,0.0115823583524715
"210","R12488",0.68301343260331,0.10449718425427,0,0.182788229228514,0.0297011539139062
"211","R12489",0.606350328525726,0.116994116656007,0,0.249669614063423,0.0269859407548441
"212","R12490",0.718124720164687,0.124507204187734,0,0.118984776557655,0.0383832990899241
"213","R12491",0.772481079123738,0.185817045879274,0,0.0144519544582036,0.0272499205387838
"214","R12493",0.742083553354874,0.144181446558194,0,0.0990114544742746,0.0147235456126583
"215","R12494",0.646382132792177,0.258845866109077,0,0.0947720010987463,0
"216","R12495",0.624620273687237,0.133411350174514,0,0.21733710520383,0.0246312709344191
"217","R12496",0.716857530939269,0.173123718120944,0,0.0861784764146917,0.0238402745250958
"218","R12497",0.636978011961098,0.161472559467301,0,0.167912479626186,0.033636948945414
"219","R12498",0.689750721220936,0.155296874964385,0,0.121722349688,0.0332300541266791
"220","R12499",0.767919815915614,0.169825227993565,0,0.022636811224525,0.0396181448662956
"221","R12501",0.552408914453471,0.282692733371597,0,0.164898352174932,0
"222","R12503",0.67557718274196,0.152244914943346,0,0.138763288219253,0.033414614095441
"223","R12505",0.257091501660162,0.566651624644582,0,0.0685934032023082,0.107663470492948
"224","R12506",0,0.821721313961486,0,0.0204056373300887,0.157873048708426
"225","R12507",0.831588746140736,0.165104059106888,0,0,0.00330719475237681
"226","R12508",0.755921860511751,0.153024233866407,0,0.0791018103752411,0.0119520952466
"227","R12509",0.867232674261012,0.12339357687896,0,0,0.0093737488600282
"228","R12510",0.705653664248018,0.129434723003499,0,0.138877787057933,0.0260338256905492
"229","R12511",0.640559578557868,0.126253598285568,0,0.20725970708404,0.0259271160725243
"230","R12512",0.619305502910998,0.14468858652412,0,0.211908486847512,0.0240974237173704
"231","R12514",0.853120278493918,0.112281073874985,0.0036046476220643,0,0.0309940000090334
"232","R12515",0.803544330874881,0.112574214574015,0,0.0621212858474355,0.0217601687036682
"233","R12516",0.718844212586034,0.126535154315324,0.00232428527693842,0.137077189874766,0.0152191579469364
"234","R12517",0.700537409246123,0.159778638933836,0,0.113772537619359,0.0259114142006819
"235","R12519",0.67307724732409,0.075993481841993,0,0.237797080290559,0.0131321905433574
"236","R12520",0.947241939943553,0.000193270413678222,0,0.0220544421174585,0.03051034752531
"237","R12521",0.706359337408907,0.160980598932673,0,0.107807950825273,0.0248521128331465
"238","R12522",0.412831596284073,0.218276642922809,0,0.368891760793118,0
"239","R12523",0.662550998620927,0.14871209953408,0,0.17945925049335,0.00927765135164268
"240","R12524",0.258348884304812,0.258968843615868,0,0.441611201576692,0.0410710705026283
"241","R12525",0.909052622197456,0.0408158290164322,0,0.0113919444092912,0.0387396043768204
"242","R12526",0.758808598938938,0.119019554289923,0,0.0894145611136148,0.0327572856575237
"243","R12527",0.669731451670132,0.141516630665473,0,0.177217107558343,0.0115348101060516
"244","R12530",0.647090330318511,0.147212493682855,0.011526776011159,0.133469276259133,0.060701123728342
"245","R12531",0.654724173506494,0.143159442700593,0,0.185809988960585,0.0163063948323284
"246","R12533",0.862606688338813,0.0815470697127867,0,0.0288811980743462,0.0269650438740542
"247","R12535",0.503403451483367,0.137166440115521,0,0.353327307042963,0.0061028013581501
"248","R12536",0.703213284820937,0.103141483383426,0,0.171835665279499,0.0218095665161381
"249","R12537",0.547288231794315,0.0946137524539963,0.000278385698468404,0.343638669053978,0.0141809609992424
"250","R12538",0.797736590285979,0.143183905493211,0,0.0466874649148542,0.0123920393059551
"251","R12539",0.732420670194149,0.110203997969829,0,0.111715326487511,0.0456600053485111
"252","R12540",0.805617760655134,0.143649572350917,0,0.016347430150792,0.0343852368431573
"253","R12551",0.808590913847971,0.0749223511620975,0,0.0870069827247048,0.029479752265227
"254","R12553",0.791988451635056,0.130034886010393,0,0.0376440194896908,0.0403326428648606
"255","R12554",0.738204047845435,0.0957113038627488,0,0.125835415234499,0.0402492330573174
"256","R12555",0.723294301010457,0.105902238606812,0,0.136874555561019,0.0339289048217118
"257","R12557",0.717255403226211,0.138822312015043,0,0.115353774489226,0.0285685102695197
"258","R12558",0.0944601849678175,0.651877072487252,0,0.0353146403874405,0.21834810215749
"259","R12560",0.605268557456424,0.178795723804799,0,0.215935718738777,0
"260","R12561",0.697552285548579,0.1451411821769,0.00117385293448211,0.122485806422956,0.0336468729170839
"261","R12562",0.776041708942799,0.100609084259443,0,0.0704031899789554,0.0529460168188022
"262","R12563",0.649829098552931,0.196022646998979,0,0.107568325841384,0.0465799286067065
"263","R12564",0.536323715016609,0.0580348478185186,0,0.39234195075294,0.0132994864119326
"264","R12565",0.780669095001812,0.0647994299900359,0,0.118081679704275,0.0364497953038769
"265","R12566",0.798217101885048,0.142876574476912,0,0.0470350553327004,0.0118712683053392
"266","R12567",0.553220743815741,0.0940921663071496,0,0.337701918105131,0.0149851717719781
"267","R12568",0.748214569198175,0.0964771624973223,0,0.122419721357574,0.0328885469469279
"268","R12569",0.73170415354049,0.113232580373312,0,0.129627228619253,0.0254360374669453
"269","R12570",0.762799825607177,0.0749765973973427,0,0.123210774415533,0.0390128025799472
"270","R2809",0.810959069445343,0.15190162182289,0,0.0139898350141466,0.0231494737176206
"271","R2816",0.772011269037514,0.162182658604985,0,0.0231342140812808,0.0426718582762206
"272","R2824",0.744946850909359,0.187108274940537,0,0.0547985597532224,0.0131463143968814
"273","R2827",0.627542300483017,0.146371515435462,0,0.205265321414311,0.020820862667211
"274","R2840",0.273444187662676,0.32395095633304,0.0391659225774807,0.244893130898349,0.118545802528454
"275","R2905",0.773008816055332,0.0823927755616581,0,0.131275079832869,0.0133233285501409
"276","R2947",0.481444767188756,0.105255133570953,0,0.394778383476937,0.0185217157633542
"277","R3002",0.786174510180508,0.124768372974894,0,0.0262756217341986,0.0627814951103998
"278","R3029",0.628317943076482,0.108257308086413,0,0.236127583139945,0.02729716569716
"279","R3030",0.793217191621154,0.114140938715374,0,0.0785224182671694,0.0141194513963028
"280","R3036",0.677551905214943,0.102386919913033,0,0.197152294680292,0.0229088801917319
"281","R3050",0.735212204762018,0.143241450342278,0,0.0916493349256808,0.0298970099700236
"282","R3063",0.685742679524521,0.0482769958896184,0,0.265111383351357,0.000868941234503693
"283","R3070",0.700357777725988,0.116676350492721,0.0129087507903937,0.123096721218972,0.0469603997719253
"284","R3377",0.737391407842662,0.0227061062751168,0.0389678651568906,0.0370548381189354,0.163879782606395
"285","R3391",0.706579275591131,0.021037182906513,0.0543306959868523,0.0267722121283823,0.191280633387121
"286","R3393",0.802249251747255,0.123091007211893,0,0.0235900130325953,0.051069728008257
"287","R3401",0.70935663965475,0.0611683931299615,0.0214075484985632,0.0193318479676357,0.188735570749089
"288","R3402",0.849488320031208,0,0.0294489899336119,0.0104992653532479,0.110563424681932
"289","R3404",0.718358565959872,0.00850815969954973,0.0796198007012159,0.0296320158631598,0.163881457776202
"290","R3413",0.709809453438685,0.0294585306939329,0.0527434484139909,0.0378363737914566,0.170152193661934
"291","R3417",0.666605453665986,0.113687787551324,0,0.173479355072831,0.0462274037098593
"292","R3427",0.697557770664043,0.00553134408953333,0.0514096520313281,0.033272102869208,0.212229130345888
"293","R3440",0.810544562001595,0.000525810131528589,0.0460941129822326,0.0355976809829895,0.107237833901654
"294","R3446",0.667186220024143,0.0703016604167542,0,0.235919250443459,0.0265928691156435
"295","R3449",0.693389829780409,0.0240368453024462,0.0927482546199124,0.0363494461233835,0.153475624173849
"296","R3450",0.78840883673138,0,0.0353771888397918,0.0140093831201568,0.162204591308671
"297","R3451",0.726537905740535,0.0186433412592434,0.0686956558053382,0.0329567167574925,0.15316638043739
"298","R3456",0.705121849635643,0.108400826651827,0,0.147931796976721,0.0385455267358099
"299","R3461",0.832794146674736,0,0.0397933569136035,0.0479871888542191,0.0794253075574418
"300","R3462",0.680355269411313,0.0241778249183675,0.057308755563639,0.0283207783967686,0.209837371709912
"301","R3464",0.67200782660067,0.025401966947113,0.0455342251878193,0.0217531821798836,0.235302799084514
"302","R3469",0.612315649538167,0.0986876145052716,0,0.265861768061039,0.023134967895523
"303","R3470",0.696165468243865,0.0970440843292953,0.00881339565148358,0.146011056526135,0.0519659952492203
"304","R3475",0.798023021395706,0.00113834153625522,0.0291384619253236,0.0315109335715781,0.140189241571137
"305","R3476",0.827725159436646,0.113782027498482,0.00749008880574155,0,0.0510027242591313
"306","R3477",0.783649190060709,0.124082064053868,0,0.0477362780407249,0.0445324678446986
"307","R3482",0.549849335705818,0.125358779450833,0.00194224512249837,0.303172069906067,0.0196775698147842
"308","R3485",0.859809007601161,0,0.0188993275559313,0.022698035578036,0.0985936292648718
"309","R3491",0.431012165000078,0.0887645461828475,0,0.464057214828795,0.0161660739882796
"310","R3494",0.652639693371262,0.0864610917414651,0,0.216665784418475,0.0442334304687978
"311","R3496",0.367811390639811,0.129460462125932,0.00131050375303283,0.437473721907724,0.0639439215735011
"312","R3498",0.831202166934565,0.0913787876809559,0,0.0273963969766997,0.05002264840778
"313","R3500",0.725478816808328,0.138503863146397,0,0.0494203599025509,0.0865969601427243
"314","R3506",0.818184114875186,0.114941453932883,0,0.0266912255327127,0.0401832056592182
"315","R3510",0.712776797229648,0.167469908955093,0.0196816338039679,0,0.100071660011291
"316","R3511",0.716576376425826,0.122509703313827,0,0.104867435945067,0.0560464843152792
"317","R3512",0.754931131657084,0.0984950984199237,0,0.101761504876984,0.0448122650460086
"318","R3517",0.548964325695736,0.135429773285777,0,0.283283945577993,0.0323219554404933
"319","R3523",0.789134381362046,0.101509944498428,0,0.072961652185035,0.0363940219544913
"320","R3537",0.221545004724775,0.102031038602985,0,0.662407422339446,0.0140165343327935
"321","R3540",0.47704817739963,0.134021107865445,0,0.386458938735704,0.00247177599922142
"322","R3543",0.721770628416957,0.129866670075292,0,0.096388347549776,0.0519743539579746
"323","R3545",0.732423021564353,0.203917802866054,0,0,0.063659175569593
"324","R3547",0.801180392783969,0.107787050536166,0.00704886524880039,0.0466868444759501,0.0372968469551139
"325","R3548",0.790368495683424,0.0935418778995008,0,0.0636779447753075,0.0524116816417682
"326","R3549",0.735814013987549,0.0759954554139775,0,0.156553505000172,0.0316370255983014
"327","R3550",0.822015925152856,0.160543877990232,0.00288529031466849,0,0.0145549065422438
"328","R3552",0.660551939140539,0.154295432671888,0.0450520682848764,0.0616493205127253,0.0784512393899706
"329","R3555",0.769532562850079,0.0940365970545229,0,0.101085306928376,0.0353455331670225
"330","R3556",0.898736723518161,0.0237369259295332,0,0.0475174234918726,0.0300089270604334
"331","R3557",0.72856148667761,0.0895136194744975,0,0.136823030272162,0.0451018635757306
"332","R3573",0.857245061513867,0.0309832226556817,0.0230403402122973,0,0.0887313756181539
"333","R3574",0.795113146202276,0.200024319908668,0.00486253388905679,0,0
"334","R3575",0.735057840117154,0.10795003404756,0,0.126386456479762,0.0306056693555234
"335","R3585",0.762833604919465,0.088011014279874,0,0.132524244657323,0.0166311361433376
"336","R3590",0.650653828848923,0.300181978504789,0.00914790787594139,0.0123091905007785,0.0277070942695685
"337","R3594",0.649940699173759,0.208181514089129,0.000885380407162912,0.102719961331618,0.0382724449983302
"338","R3597",0.72680507735142,0.138083897990399,0,0.0852815260723279,0.0498294985858531
"339","R3603",0.68725206185688,0.155104128005336,0,0.134682515985922,0.0229612941518623
"340","R3604",0.812549390304895,0.0997205241167479,0,0.0543868271832054,0.033343258395152
"341","R3611",0.675344113044037,0.10186231455283,0,0.215763161591362,0.00703041081177024
"342","R3614",0.40811411616711,0.0965590358967471,0,0.495326847936143,0
"343","R3616",0.726292087821229,0.0726589585016871,0,0.169666231561356,0.0313827221157281
"344","R3627",0.764458634666741,0.229533816413653,0,0.00600754891960573,0
"345","R3628",0.856059362060567,0.142899883687568,0,0,0.00104075425186549
"346","R3639",0.734609076933672,0.0902867584338579,0,0.151451542215651,0.0236526224168193
"347","R3645",0.722483604019805,0.188635588269367,0,0.0888808077108276,0
"348","R3646",0.808343571947199,0.131345600333358,0,0.0597812877008347,0.000529540018608077
"349","R3650",0.839518453916996,0.109954894833514,0.00500645861944615,0.015104728316728,0.0304154643133151
"350","R3660",0.871654794098643,0.0645984051626309,0,0.0379835225131059,0.02576327822562
"351","R3666",0.716158545658137,0.121170401601797,0,0.162671052740066,0
"352","R3669",0.78490331960941,0.128237153890135,0.0219014318640502,0.054655930320379,0.0103021643160256
"353","R3670",0.839718125081944,0.050098084245746,0,0.095293585617306,0.0148902050550035
"354","R3709",0.850733143225681,0,0.0777105918651656,0.0113199611359209,0.0602363037732329
"355","R3715",0.802202569467391,0,0.0319337509831246,0.0270438169703776,0.138819862579107
"356","R3716",0.0744468760310115,0.19952264312148,0,0.64865311962563,0.0773773612218788
"357","R3774",0.702056030006055,0.126962818975773,0,0.166340318620999,0.00464083239717347
"358","R3875",0.765794828689214,0.00853570383200414,0.0565568482366328,0.0407058013062807,0.128406817935869
"359","R3877",0.62852071438562,0.0299750429473885,0.0390230066373391,0.0195598742008507,0.282921361828802
"360","R3878",0.687462657239146,0.0494044318967086,0.0756773202106337,0.0309181385575459,0.156537452095966
"361","R3879",0.601998845918162,0.0467219902946573,0.0526965258080343,0.0268079615112035,0.271774676467943
"362","R3880",0.771666624373711,0.00138079619497638,0.0632227059232858,0.0347978783897813,0.128931995118246
"363","R3887",0.79514139801069,0.103942229310674,0,0.0767113081103841,0.0242050645682522
"364","R3888",0.819406577913373,0.167117571819504,0,0.00682305508706233,0.00665279518006007
"365","R3891",0.717157348111279,0.110620717710711,0,0.143180053307856,0.0290418808701545
"366","R3895",0.822606659282296,0.10956163132201,0,0.0284251258386455,0.0394065835570485
"367","R3901",0.726306630468466,0.136324823972993,0,0.0968957652928998,0.0404727802656418
"368","R3907",0.770877918203147,0.104968302190272,0,0.124153779606581,0
"369","R3910",0.800714528173417,0.13232185840012,0,0.0669636134264627,0
"370","R3912",0.726113765766691,0.153017220431597,0,0.0784039588071677,0.0424650549945448
"371","R3915",0.797835990497503,0.107939040025985,0,0.067914700663251,0.0263102688132612
"372","R3921",0.897197237405163,0.0145177939631539,0,0.0534589723062441,0.0348259963254393
"373","R3927",0.737216399178259,0.156278317215622,0,0.0762821787961899,0.0302231048099295
"374","R3929",0.757222577625143,0.109942881148607,0,0.110993977624379,0.0218405636018701
"375","R3931",0.624222251861596,0.0687530037218572,0,0.274640630774732,0.032384113641815
"376","R3932",0.670220442280586,0.126551720849522,0,0.188405207470922,0.0148226293989692
"377","R3944",0.763635519710561,0.178006210943417,0,0.00951490288209698,0.0488433664639253
"378","R3977",0.638886383755794,0.128737438017579,0,0.197308850272051,0.0350673279545753
"379","R3978",0.798585615244032,0.142180170808053,0,0.0592342139479155,0
"380","R3997",0.888626456395063,0.0648821295933042,0,0.00691468407809303,0.0395767299335396
"381","R4028",0.777982139223861,0.0907221092558259,0,0.0706184553304735,0.0606772961898396
"382","R4029",0,0.105910196942327,0.00450320808410344,0.871875423908553,0.0177111710650169
"383","R4043",0.756464523250522,0.135534638598695,0,0.0504225517922513,0.057578286358532
"384","R4047",0.773042357726372,0.107025813504131,0,0.069668838550262,0.0502629902192348
"385","R4108",0.747015629239227,0.132901160874908,0,0.051832405827637,0.0682508040582277
"386","R4109",0.712329399630943,0.2069780211608,0,0.0457962035956625,0.0348963756125943
"387","R4111",0.79990282293979,0.106667474293678,0.000726752933767008,0.0517256332775141,0.0409773165552504
"388","R4114",0.554961552156166,0.0614130939847724,0,0.360843414958207,0.0227819389008546
"389","R4162",0.566669962407658,0.164627190623872,0,0.263798817684671,0.00490402928379923
"390","R4177",0.653619708602816,0.149200930911608,0,0.17073764101343,0.0264417194721456
"391","R4179",0.759059351617354,0.110453631818824,0,0.108328479031759,0.0221585375320619
"392","R4181",0.833593829446475,0.100327200085865,0,0.0243218017549854,0.0417571687126748
"393","R4185",0.444807559541821,0.281568447906757,0,0.257146474410424,0.0164775181409986
"394","R4194",0.802620464193185,0.059782025467858,0,0.112992605207892,0.0246049051310645
"395","R4196",0.852122514957375,0.0898674549046318,0.00415590126731621,0.0050604888071306,0.0487936400635461
"396","R4200",0.784881151648369,0.0969933784189001,0,0.0992549125117694,0.0188705574209617
"397","R4207",0.806697269387062,0.132305620144569,0,0.0369617679745296,0.0240353424938394
"398","R4222",0.77311154698654,0.13744950848983,0.00471919491064771,0.0367612718201201,0.0479584777928622
"399","R4226",0.565836364908382,0.126208126822012,0,0.284443078742486,0.0235124295271202
"400","R4251",0.774149535653038,0.0650687498333828,0,0.109597599443098,0.0511841150704815
"401","R4258",0.74535085005857,0.122517567032052,0,0.0879455006982408,0.0441860822111373
"402","R4269",0.73204350226422,0.00565245441210377,0.0584180312101546,0.0389803865092619,0.164905625604259
"403","R4273",0.738130498855487,0.111193768904063,0,0.112199658118898,0.0384760741215521
"404","R4279",0.688154721964283,0.0907343902903943,0,0.202358930876521,0.0187519568688013
"405","R4321",0.666332332338603,0.189086985961785,0,0.114290753475657,0.0302899282239556
"406","R4337",0.81939377714203,0.0839172704266474,0,0.0612324518213572,0.0354565006099656
"407","R4338",0.572244547369936,0.107872232693116,0,0.285041780460992,0.0348414394759556
"408","R4339",0.617551152783614,0.102666839111227,0,0.25936858674043,0.0204134213647285
"409","R4351",0.720329187317125,0.232328198076569,0,0.0150758708718474,0.0322667437344589
"410","R4355",0.741854119638818,0.171097458472557,0,0.0870484218886248,0
"411","R4357",0.750352084946944,0.136241416535705,0,0.0624818636747871,0.050924634842564
"412","R4359",0.732916107827777,0.149233572229429,0.00881597794536727,0.0284501315173302,0.0805842104800965
"413","R4366",0.75233250362787,0.107874426200783,0,0.121223434199768,0.018569635971579
