"","SampleID","Proportion of Neurons (MultiBrain)","Proportion of Astrocytes (MultiBrain)","Proportion of Microglia (MultiBrain)","Proportion of Oligodendrocytes (MultiBrain)","Proportion of Endothelia (MultiBrain)"
"336","CMC_MSSM_421",0.675444338339217,0.0871825990413763,0,0.148346417413371,0.0890266452060354
"337","CMC_MSSM_422",0.646497442402405,0.0971300986055113,0,0.17247752413826,0.0838949348538237
"338","CMC_MSSM_423",0.732755543867736,0.120389452507195,0,0.0768341272861083,0.070020876338961
"339","CMC_PENN_001",0.517512437345363,0.186915542567884,0.00562564417468548,0.194879080724887,0.0950672951871813
"340","CMC_PENN_002",0.516951605383222,0.125121306046839,0.0161917507930365,0.201889165623047,0.139846172153857
"341","CMC_PENN_003",0.595214979679558,0.09289471002549,0,0.240142769616771,0.0717475406781804
"342","CMC_PENN_004",0.599529817494667,0.126616193186428,0.00292378719485966,0.190663796920508,0.0802664052035369
"343","CMC_PENN_005",0.117177045670404,0.367870960654944,0.0382147091881581,0.31394460794394,0.162792676542554
"344","CMC_PENN_006",0.336412018718556,0.264757310933031,0.0250343367351806,0.283770631235496,0.0900257023777366
"345","CMC_PENN_007",0.597366306752723,0.174030184575021,0,0.125455045669154,0.103148463003103
"346","CMC_PENN_008",0.512794983767574,0.103141481348658,0.0510330107722814,0.165503202331818,0.167527321779669
"347","CMC_PENN_009",0.60590425004916,0.105340457315493,0,0.166614668378048,0.122140624257299
"348","CMC_PENN_010",0.55107026791602,0.124332201686815,0,0.240114133062152,0.084483397335014
"349","CMC_PENN_011",0.612575730182282,0.101509948516091,0,0.136224387488994,0.149689933812633
"350","CMC_PENN_012",0.619782303386802,0.163151051755744,0,0.11559260368607,0.101474041171384
"351","CMC_PENN_013",0.110004076455619,0.423963399288318,0.0237979390608273,0.339499561394329,0.102735023800907
"352","CMC_PENN_014",0.573753621599792,0.151650504817097,0.00572115401375175,0.146996091982932,0.121878627586428
"353","CMC_PENN_015",0.383799351238133,0.113713183776101,0,0.365938707245565,0.136548757740202
"354","CMC_PENN_016",0.5930513122694,0.110536149851955,0,0.206670624679112,0.0897419131995334
"355","CMC_PENN_017",0.530146285281001,0.0964347052309474,0,0.289920697647549,0.0834983118405031
"356","CMC_PENN_018",0.512390285104073,0.0852299377413776,0,0.328802750690651,0.0735770264638984
"357","CMC_PENN_019",0.495806651629122,0.133095126099785,0,0.269259299252191,0.101838923018902
"358","CMC_PENN_020",0.570864594635059,0.0951294088971568,0.0238498880303408,0.178937632853215,0.131218475584229
"359","CMC_PENN_021",0.635991720361351,0.090723561214502,0,0.212663903522602,0.0606208149015455
"360","CMC_PENN_022",0.649820180893607,0.109329355324074,0,0.123732582386519,0.1171178813958
"361","CMC_PENN_023",0.43170022715458,0.251113168892819,0,0.266259349028318,0.0509272549242829
"362","CMC_PENN_024",0.663324299285141,0.114650861560345,0,0.155971902250941,0.0660529369035737
"363","CMC_PENN_025",0.606815404348745,0.171624397669681,0.00734059338750679,0.154214810575596,0.0600047940184715
"364","CMC_PENN_026",0.550263675212462,0.160235874508123,0.00308007393771147,0.216341259138329,0.0700791172033752
"365","CMC_PENN_028",0.464127771012991,0.263253779224982,0,0.175893153255582,0.0967252965064454
"366","CMC_PENN_029",0.55599671566985,0.115147397654286,0.0116495013558916,0.160416205151784,0.156790180168189
"367","CMC_PENN_030",0.725452918365117,0.0969657907259856,0,0.0997847996926299,0.0777964912162678
"368","CMC_PENN_031",0.656424027222777,0.103036900990594,0,0.159444214379528,0.0810948574071014
"369","CMC_PENN_032",0.303739151696373,0.318752725233408,0,0.269336354217117,0.108171768853102
"370","CMC_PENN_033",0.690176078857222,0.108923487792731,0,0.0806465277113398,0.120253905638708
"371","CMC_PENN_034",0.125565270491216,0.459885014160304,0.0218786837729575,0.246586161575356,0.146084870000166
"372","CMC_PENN_035",0.595410334681214,0.185331842947897,0.0118241193291438,0.104135056050803,0.103298646990942
"373","CMC_PENN_036",0.475048302894048,0.113695522883679,0,0.316215926766285,0.0950402474559883
"374","CMC_PENN_037",0.395194446250544,0.19578204278141,0,0.334024814125421,0.0749986968426243
"375","CMC_PENN_038",0.564768451129293,0.141446404855983,0,0.227795150834978,0.0659899931797465
"376","CMC_PENN_039",0.63787038042318,0.110653942376412,0,0.16728791659119,0.0841877606092179
"377","CMC_PENN_040",0.672603986591076,0.127718229026598,0.00979485588241236,0.083632941099681,0.106249987400233
"378","CMC_PENN_041",0.676225537691611,0.0861260817687203,0,0.151676414432938,0.0859719661067315
"379","CMC_PENN_042",0.596963833453391,0.0860344608762766,0.0121163413435278,0.240189488853778,0.0646958754730267
"380","CMC_PENN_043",0.634563188789409,0.0952646916529794,0,0.230428937046627,0.0397431825109845
"381","CMC_PENN_044",0.739435519251008,0.0915846774545865,0,0.096140207522608,0.0728395957717979
"382","CMC_PENN_045",0.586665267011156,0.0791606674885639,0,0.294797058780844,0.039377006719436
"383","CMC_PENN_046",0.694344048215026,0.134950316595233,0.00258950996885225,0.0812148886034732,0.0869012366174152
"384","CMC_PENN_047",0.542665830251184,0.186607643713184,0.00135489397208486,0.182363168352069,0.0870084637114787
"385","CMC_PENN_048",0.526328673199356,0.240224873805437,0.0145654126602248,0.166405835438557,0.0524752048964256
"386","CMC_PENN_049",0.626710945964806,0.127376245915074,0.0270312623783939,0.161224402340751,0.0576571434009744
"387","CMC_PENN_050",0.498844834715665,0.360913942770199,0,0.0913542001527547,0.0488870223613816
"388","CMC_PENN_051",0.607927023006841,0.137328402478677,0,0.183391458268249,0.0713531162462333
"389","CMC_PENN_052",0.575709060193696,0.0947578708010996,0.0143744898498404,0.279978198387229,0.0351803807681349
"390","CMC_PENN_053",0.611984625270178,0.169013641628989,0.000326295795812073,0.173626946766658,0.045048490538363
"391","CMC_PENN_054",0.805585785570832,0.0720480664536441,0,0.100812338962951,0.0215538090125721
"392","CMC_PENN_056",0.510379489046199,0.0973652484019552,0,0.293112608611755,0.099142653940091
"393","CMC_PENN_057",0.625404382290224,0.0461837415802767,0,0.201088838917403,0.127323037212097
"394","CMC_PENN_058",0.686147199582442,0.114019420351102,0,0.116538236502422,0.0832951435640348
"395","CMC_PENN_059",0.443378675178444,0.11737612579227,0.0066404480559148,0.264351593423039,0.168253157550332
"396","CMC_PENN_060",0.580655484858316,0.0903117774998244,0,0.222708674195288,0.106324063446572
"397","CMC_PENN_061",0.489886606306595,0.11390496106199,0.00599860584310117,0.283748521768195,0.106461305020119
"398","CMC_PENN_062",0.594439782786181,0.0866541537147737,0,0.229998301406656,0.0889077620923893
"399","CMC_PENN_063",0.559572477271408,0.100991439563836,0.032492323125754,0.157200881207129,0.149742878831873
"400","CMC_PENN_064",0.38758291621398,0.20107817570537,0.0222241865428217,0.263159412492883,0.125955309044945
"401","CMC_PENN_065",0.379155189139129,0.222758906651799,0,0.354665733142759,0.043420171066313
"402","CMC_PENN_066",0,0.581030773957392,0.0142202826322956,0.223726927177937,0.181022016232375
"403","CMC_PENN_067",0.594589459069584,0.124318374966316,0,0.180235957972622,0.100856207991478
"404","CMC_PENN_068",0.639518428833303,0.124824609349806,0,0.17624197178033,0.0594149900365619
"405","CMC_PENN_070",0.496516187691278,0.150101381568228,0.0622348285839432,0.192631912253379,0.0985156899031716
"406","CMC_PENN_071",0.48214493030881,0.143483712491465,0.0274889997231842,0.215853488106261,0.13102886937028
"407","CMC_PENN_072",0.498288268818573,0.177411519198204,0,0.300883416203732,0.0234167957794911
"408","CMC_PENN_073",0.458514402325712,0.267709615955869,0.0087743472166167,0.207557727700616,0.0574439068011867
"409","CMC_PENN_074",0.472330134090655,0.114395960717755,0.0201120427471587,0.2559722433214,0.137189619123031
"410","CMC_PENN_075",0.542266929087531,0.0798162220801615,0,0.301881558120852,0.076035290711455
"411","CMC_PENN_077",0.556475882934853,0.163112041889102,0,0.17172551379642,0.108686561379624
"412","CMC_PENN_079",0.739593643401236,0.0881946739755054,0,0.095474788196379,0.0767368944268797
"413","CMC_PENN_080",0.676171049741933,0.120014018425402,0,0.109555467881837,0.0942594639508278
"414","CMC_PENN_081",0.695511853934557,0.0870977096578453,0,0.137320615946913,0.0800698204606843
"415","CMC_PENN_082",0.683691492265979,0.110292753535551,0,0.11200322517234,0.0940125290261302
"416","CMC_PENN_084",0.618848082444427,0.134060842523566,0.000530436077965652,0.204921839878919,0.0416387990751234
"417","CMC_PENN_085",0.573505007088867,0.184383762717058,0,0.14422531750989,0.0978859126841843
"418","CMC_PENN_086",0.637098849901076,0.0821437844197841,0,0.174487974755285,0.106269390923855
"419","CMC_PENN_087",0.628907913913963,0.0971562669092007,0.013395332127343,0.190883909893153,0.0696565771563401
"420","CMC_PENN_088",0.581328538593091,0.100303678470823,0,0.220771049578997,0.0975967333570893
"421","CMC_PENN_089",0.629619364993155,0.108436133982538,0,0.179773731902024,0.0821707691222835
"422","CMC_PENN_090",0.51196864082958,0.342198567553557,0,0.10721611989407,0.038616671722793
"423","CMC_PENN_091",0.455753572788189,0.105081801493349,0,0.345745231575575,0.0934193941428868
"424","CMC_PENN_092",0.478660899814036,0.0838047897024255,0,0.376027641013981,0.0615066694695575
"425","CMC_PENN_093",0.701957205001113,0.119364427987407,0,0.118168202997611,0.0605101640138691
"426","CMC_PENN_094",0.46190879174101,0.162279773137116,0,0.270674365152213,0.105137069969661
"427","CMC_PENN_095",0.592257068510132,0.0733739492687661,0.00605359114626379,0.281687102544029,0.0466282885308094
