"Structure","Cell Type","DonorID","Regions","Structure Acroynm","Age Interval","Major Cell Type","nCount","nFeature"
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4160,2307
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4369,2396
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",9788,3930
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",10334,4060
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",4019,2455
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3623,2152
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",2465,1521
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9149,3759
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9649,3738
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9065,3453
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",14128,4028
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5097,2685
"Thal","Thal-RG-5","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6145,3141
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3776,2174
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3894,2325
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",5223,2544
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6731,2927
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",11657,4103
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7625,3260
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5776,2783
"Thal","Thal-InN-4","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",14463,4782
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9008,3156
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3164,1882
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6753,3151
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6515,2724
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5686,2666
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4489,2445
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",9276,3676
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3299,2002
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6727,3152
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6510,2892
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10379,3176
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",3213,1948
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4548,2452
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4373,2386
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6986,3330
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",15292,4781
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3739,2183
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4440,2464
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",12489,4322
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6682,3163
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",12618,4375
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2568,1478
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4295,2399
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10912,4148
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7077,3225
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3916,2288
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7174,3288
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7868,3120
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4157,2322
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4561,2425
"Thal","Thal-ExN-1","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",15286,4635
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5095,2749
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4442,2523
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6027,3046
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6634,2775
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7312,3421
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",9799,4230
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8380,3509
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5787,2545
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9663,3746
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4724,2581
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5506,2756
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",11267,3302
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7265,3439
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9155,3499
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6066,2629
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4586,2295
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",4006,2290
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6282,2726
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7337,3038
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4591,2432
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4217,2409
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6629,3139
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7007,3031
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4162,2320
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7399,3207
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5883,2904
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3755,2166
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8592,3476
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10632,3869
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6829,2955
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9544,3556
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7830,3357
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3616,2131
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7610,3343
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7203,3092
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9026,3555
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5458,2688
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10034,3651
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",2937,1719
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7754,3289
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8395,3675
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8409,3484
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2519,1660
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",4247,2257
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6412,3048
"Thal","Thal-ExN-3","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",2444,1511
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3225,1997
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5069,2546
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3400,1991
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4338,2522
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",6782,2963
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8232,3281
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3834,2143
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7378,3283
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",9982,3669
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3008,1581
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",9300,3528
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6923,3202
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7748,3419
"Thal","Thal-OPC","510_donorID","Subcortex","DTH","13-15pcw","OPC",6031,2827
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7152,3146
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7154,3210
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3163,1901
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5675,2854
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3328,2023
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8436,3627
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",4712,2396
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6649,3163
"Thal","Thal-InN-4","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7862,3605
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5279,2740
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4389,2469
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3302,2043
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3411,2007
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6894,3283
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6457,2334
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",3341,1950
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4351,2382
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",5628,2966
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5354,2849
"Thal","Thal-InN-1","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3163,1931
"Thal","Thal-OPC","510_donorID","Subcortex","DTH","13-15pcw","OPC",9122,3431
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",2211,1326
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5343,2600
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3727,2192
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4392,2407
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5371,2805
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6218,3227
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7024,3311
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6715,3297
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6728,3045
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5375,2514
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4713,2367
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7945,3727
"Thal","Thal-InN-8","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",12836,4681
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4306,2424
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8237,3173
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7659,3231
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",3183,1584
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4558,2483
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5926,2808
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9559,3858
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",2767,1707
"Thal","Thal-RG-4","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",7200,3030
"Thal","Thal-MG","510_donorID","Subcortex","DTH","13-15pcw","Microglia",7900,3459
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8250,3387
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",5758,2749
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5094,2597
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4230,2421
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5350,2793
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3298,1959
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9805,3870
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",5655,2831
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5267,2366
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6221,2974
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4152,2313
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4811,2544
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4205,2087
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9591,3791
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8721,3835
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6603,2819
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",5546,2593
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",10054,4173
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5028,2629
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5833,2827
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6690,2987
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7628,3387
"Thal","Thal-CycPro","510_donorID","Subcortex","DTH","13-15pcw","Cycling progenitor cell",3923,2211
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8483,3635
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",11868,3823
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3689,2115
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9034,3690
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3641,2186
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4172,2159
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9399,3762
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4043,2312
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",5376,2378
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4743,2383
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5172,2650
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4193,2257
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8674,3595
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",2875,1831
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",3157,1799
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7391,3303
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7764,3201
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5462,2578
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",16248,4853
"Thal","Thal-InN-7","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5567,2414
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",9524,3928
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5408,2730
"Thal","Thal-IP","510_donorID","Subcortex","DTH","13-15pcw","Intermediate progenitor",3645,2001
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4595,2477
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7915,3647
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",10415,3828
"Thal","Thal-InN-5","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",4411,2388
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5301,2681
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3563,1953
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4755,2432
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5294,2482
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5080,2819
"Thal","Thal-RG-7","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",9908,3702
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",3689,2183
"Thal","Thal-RG-1","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6181,3016
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6847,3140
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8985,3463
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5861,2725
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",7749,3380
"Thal","Thal-RG-3","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4564,2499
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",6113,3040
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",5286,2696
"Thal","Thal-InN-6","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",6352,2932
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",5065,2454
"Thal","Thal-RG-2","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",4834,2614
"Thal","Thal-InN-2","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8021,3344
"Thal","Thal-InN-3","510_donorID","Subcortex","DTH","13-15pcw","Inhibitory Neurons",8305,3344
"Thal","Thal-RG-6","510_donorID","Subcortex","DTH","13-15pcw","Radial glia",8049,3087
"Thal","Thal-ExN-3","510_donorID","Subcortex","DTH","13-15pcw","Excitatory Neurons",12243,4758
