Structure,Cell Type,DonorID,Regions,Structure Acroynm,Age Interval,Major Cell Type,nCount,nFeature,SampleID
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7001,3227,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5122,2296,510_Tha_B3
Thal,Thal-InN-7,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,12867,4080,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7490,3348,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,8246,3551,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6143,2646,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9979,3765,510_Tha_B3
Thal,Thal-InN-7,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2298,1600,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,10708,3855,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4841,2576,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4078,2272,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,11398,3913,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3982,2016,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,10427,3612,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,16592,4442,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3629,2042,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8900,3415,510_Tha_B3
Thal,Thal-CycPro,510_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,7153,3392,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7197,3349,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5467,2687,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4529,2482,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4918,2361,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4599,2601,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6101,2983,510_Tha_B3
Thal,Thal-RG-7,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5016,2742,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6238,2925,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8329,3526,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,3613,2091,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5295,2657,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5859,2733,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,12560,3727,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6627,2579,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3984,2201,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,9756,3480,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,12348,4290,510_Tha_B3
Thal,Thal-ExN-1,510_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,12793,4453,510_Tha_B3
Thal,Thal-OPC,510_donorID,Forebrain,DTH,13-15pcw,OPC,7550,2872,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,12092,4199,510_Tha_B3
Thal,Thal-ExN-3,510_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,2459,1646,510_Tha_B3
Thal,Thal-CycPro,510_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,5625,3011,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3314,2061,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7533,3034,510_Tha_B3
Thal,Thal-RG-3,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6084,2971,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7169,3325,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6414,2843,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6183,3080,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4031,2252,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,8223,3424,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3689,2276,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5769,2732,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,4486,2415,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6603,3239,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4040,2132,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,15582,4821,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4815,2434,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3538,2130,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5818,2850,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4385,2413,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4319,2324,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5814,2776,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7418,3092,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5473,2581,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5284,2324,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5824,2980,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7896,3460,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6459,2916,510_Tha_B3
Thal,Thal-ExN-1,510_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,14230,4805,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3736,1896,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4185,2155,510_Tha_B3
Thal,Thal-InN-1,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4441,2358,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,9860,4061,510_Tha_B3
Thal,Thal-RG-7,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,2485,1553,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4715,2482,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8056,3282,510_Tha_B3
Thal,Thal-RG-7,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4616,2542,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2553,1540,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7400,3240,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5920,2996,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,13398,3946,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,5175,2775,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5217,2490,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8872,3603,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8577,3741,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,9702,3715,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8001,3437,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6941,3185,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5734,2823,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,11008,4096,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5180,2717,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,8913,3451,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9930,3549,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5650,3028,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,13171,4606,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3537,2065,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3931,2354,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,2601,1518,510_Tha_B3
Thal,Thal-ExN-1,510_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,15053,4706,510_Tha_B3
Thal,Thal-MG,510_donorID,Forebrain,DTH,13-15pcw,Microglia,10453,4160,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7271,3065,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4051,2277,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,10819,3617,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,15730,4442,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4847,2343,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5894,2932,510_Tha_B3
Thal,Thal-InN-4,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6463,3068,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6844,3170,510_Tha_B3
Thal,Thal-MG,510_donorID,Forebrain,DTH,13-15pcw,Microglia,7940,3510,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7632,3264,510_Tha_B3
Thal,Thal-InN-7,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4288,2456,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4331,2186,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7210,3362,510_Tha_B3
Thal,Thal-InN-1,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4608,2514,510_Tha_B3
Thal,Thal-CycPro,510_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,6381,3098,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,12200,4396,510_Tha_B3
Thal,Thal-RG-3,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4555,2374,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5201,2597,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5231,2694,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,8232,3176,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,3403,1886,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6582,2843,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8405,3648,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5729,2732,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3858,2320,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4809,2499,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4309,2436,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,12678,3910,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8032,3427,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5841,2634,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5644,2673,510_Tha_B3
Thal,Thal-OPC,510_donorID,Forebrain,DTH,13-15pcw,OPC,9521,3597,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7057,3356,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8174,3524,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6440,2974,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5217,2775,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4569,2596,510_Tha_B3
Thal,Thal-InN-1,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3798,2200,510_Tha_B3
Thal,Thal-RG-3,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5504,3047,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5668,2715,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,14425,4287,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9597,3513,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,2314,1546,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4278,2037,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5121,2491,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5805,2676,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6754,2813,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,11423,4022,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,3645,1955,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4000,2288,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,8008,3296,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8863,3822,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8625,3419,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4062,2290,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5306,2611,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3728,1877,510_Tha_B3
Thal,Thal-ExN-3,510_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,3695,2240,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8327,3539,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,8321,3630,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,10411,4064,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6093,2825,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9301,3642,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,10984,3304,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7096,2927,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5113,2542,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,10967,3662,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5005,2555,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5491,2551,510_Tha_B3
Thal,Thal-OPC,510_donorID,Forebrain,DTH,13-15pcw,OPC,5539,2472,510_Tha_B3
Thal,Thal-RG-7,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5876,2851,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,4157,2151,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8095,3370,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7101,3131,510_Tha_B3
Thal,Thal-OPC,510_donorID,Forebrain,DTH,13-15pcw,OPC,3661,1831,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,11468,3821,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,11210,3966,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6396,2791,510_Tha_B3
Thal,Thal-InN-7,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,3884,2169,510_Tha_B3
Thal,Thal-RG-7,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7135,3129,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4916,2639,510_Tha_B3
Thal,Thal-RG-3,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6336,3203,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7549,3406,510_Tha_B3
Thal,Thal-CycPro,510_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,6886,3479,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,9526,3576,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8869,2977,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6117,2957,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,4080,2323,510_Tha_B3
Thal,Thal-InN-1,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4945,2751,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5701,2885,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,2590,1646,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5071,2581,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4284,2299,510_Tha_B3
Thal,Thal-RG-7,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5029,2544,510_Tha_B3
Thal,Thal-CycPro,510_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,6989,3411,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,4043,2239,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3978,2204,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6759,2871,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9038,3595,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,12671,4518,510_Tha_B3
Thal,Thal-ExN-3,510_donorID,Forebrain,DTH,13-15pcw,Excitatory Neurons,5200,2834,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5911,2752,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9861,3358,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7149,2866,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,11503,4223,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9019,3518,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,4971,2366,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6858,2514,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,8571,3615,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,13256,4622,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4683,2556,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,2932,1634,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9711,3840,510_Tha_B3
Thal,Thal-IP,510_donorID,Forebrain,DTH,13-15pcw,Intermediate progenitor,3732,2073,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7101,3267,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5587,2517,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8602,3431,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,4771,2496,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,3885,2125,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,10399,3994,510_Tha_B3
Thal,Thal-CycPro,510_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,7754,3527,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,7122,3065,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6429,2981,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7834,3302,510_Tha_B3
Thal,Thal-InN-6,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,14220,4059,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7470,3182,510_Tha_B3
Thal,Thal-InN-3,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,5016,2502,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,7444,3393,510_Tha_B3
Thal,Thal-CycPro,510_donorID,Forebrain,DTH,13-15pcw,Cycling progenitor cell,6273,3109,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,6979,2935,510_Tha_B3
Thal,Thal-RG-6,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5646,2596,510_Tha_B3
Thal,Thal-RG-4,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5746,2641,510_Tha_B3
Thal,Thal-RG-2,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,2391,1570,510_Tha_B3
Thal,Thal-InN-2,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,6337,3102,510_Tha_B3
Thal,Thal-InN-4,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,9515,3809,510_Tha_B3
Thal,Thal-RG-1,510_donorID,Forebrain,DTH,13-15pcw,Radial glia,5930,3022,510_Tha_B3
Thal,Thal-InN-5,510_donorID,Forebrain,DTH,13-15pcw,Inhibitory Neurons,8654,3639,510_Tha_B3
