"","DonorID","Period","Regions","`Age (Numeric)`","`PMI (hours)`","pH","RIN","`Dissection Score`","Sex","Residuals"
"ENSG00000233868",0.193854035494369,0.0882609509997166,0.130677957095692,0.0111777973900507,0.0123961348169681,0.0120547414055825,0.00218610720559938,0.000299155238560998,0.0461052460897718,0.502987874263689
"ENSG00000233871",0.177753528389176,0.121437126294967,0.00057651698772563,0.0670018591433472,0.0363900673901667,0.00233631420481296,0.0134306338694009,2.69807009787772e-05,0,0.581046973019425
"ENSG00000233874",0.193976943756222,0.329203025169192,0.0321690179866937,0.0541431241176462,0.0169980125893331,0.0178823951136497,0.00561176795692432,4.80010447559054e-08,0.103445557266521,0.246570108042773
"ENSG00000233875",0.370558898992971,0,0.0824184258962087,0.104272803821552,0.0287150604789951,0.0510080974502875,0.0272264370245407,0.000386212658750385,9.33089775430759e-13,0.335414063675761
"ENSG00000233885",0.101748638719164,0.244313487714318,0.244620862923746,0.0798304340839997,0.00876813080028688,0.00287445834094919,0.0211773091269346,1.65671393136937e-05,0.0173569692271928,0.279293141924095
"ENSG00000233893",0.130412045915924,0.243894629312819,0.179132010202266,0.0324396712966005,0.0253768896753719,0.0794791439121148,0.004045726098954,1.01076310708092e-05,0,0.305209775954878
"ENSG00000233899",0.337991727553322,0,0.190104168405085,0.174556835804957,0.0184182597818411,0.0556360500478313,0.00630722357929605,0.000392402744660223,0,0.216593332083008
"ENSG00000233901",0.300345574108345,0,0.266962949321047,8.12930515740263e-06,0.00169413633387703,0.035143519652332,0.00206875691157555,3.55842738393616e-07,8.10112053594377e-20,0.393776578524928
"ENSG00000233913",0.326816352480835,0.363695097745385,0.0354654900044249,0.00773437190649236,0.070168140766279,7.11696382586603e-05,0.00607363715292359,7.05631875437836e-05,0.00521054045043744,0.184694636667421
"ENSG00000233915",0.232336908649819,0.161171458244038,0.0488216911547698,0.0006811536841441,0.0118973344394361,0.0606597185364668,0.00206562237804297,0.000668333108608376,0,0.481697779804675
"ENSG00000233923",0.181417664084837,5.38425528615916e-12,0.167377240331588,0.0254607122631717,0.0736256753349082,0.00849941450625974,0.0146242080214997,4.30217656101191e-06,0,0.528990783275791
"ENSG00000233927",0.296812886223204,0.243210652763542,0.106041528873182,0.01081555742084,0.0070588325334522,0.139000276268403,0.0193365414609356,0.00061413258398767,7.11205096423426e-08,0.177109520751944
"ENSG00000233929",0.306484400814958,0.379044598958867,0.0437147671456095,0.000189280575117601,0.0957942740922711,0.00866415086490477,0.0117460127176416,0.00022927065993001,0.0221966529735376,0.131936591197163
"ENSG00000233930",0.258406947259061,0,0.240131831894019,0.0718769413253821,0.0118825239756087,7.64695585538977e-05,0.0409520969919568,0.000265163425390811,0.0489347140154724,0.327473311554555
"ENSG00000233932",0.142083438627567,0,0.0442204805100692,0.394592495117006,0.220626888356638,0.0142368305844676,0.000411182810949962,0.00645636377284774,2.6052235410845e-11,0.177372320194403
"ENSG00000233937",0.171787073855727,0,0.459688385735469,0.00159420085798251,0.00998226852571407,0.0158232526950712,0.00781691881442972,0.00196958491620827,0.0146294068951082,0.31670890770429
"ENSG00000233947",0.100080707140932,0.137813814999654,0.124272622274718,0.0637037437708897,0.0942118389515642,0.0276130897050993,0.00496825135480915,0.00226781760724085,0.0498874065225668,0.395180707672526
"ENSG00000233954",0.503378078418689,0,0.000777081340310851,0.00123831438737822,0.135830509981311,0.0413161315447348,0.000774637669536703,0.000723015854709613,3.88047743665242e-15,0.315962230803326
"ENSG00000233955",0.520147603352238,7.79202228149522e-12,0.0152402765052521,0.0164846990911531,0.10760238970837,0.000518609976914745,0.00355861035792377,0.000167721882904758,1.8967684419391e-12,0.336280089115556
"ENSG00000233961",0.361011274891247,2.26605360434742e-12,0,0.0330819385289695,0.00557589356193426,0.00296550202955019,0.0259696825291082,0.00176801283232386,0.0916088325044584,0.478018863120143
"ENSG00000233966",0.355442111193385,0,4.19521455258883e-14,0.190329013008525,0.16404857000596,0.0300846726393688,0.0177222604033918,0.00194410428070306,2.67252977765597e-11,0.240429268441899
"ENSG00000233971",0.299025217111902,0.172039293266512,0.0738001219275961,0.0385418562673012,0.000814088830987748,0.000710910969647531,0.0430232572786038,0.000118266664411362,0.0455820787363055,0.326344908946733
"ENSG00000233984",0.467006041201471,0,0.0563492489966986,0.0236620453191944,0.00614079448290929,0.0107928686437769,0.00350495759176736,5.48120417878101e-05,0.0107849302806592,0.421704301441736
"ENSG00000233986",0.253573120714058,1.00604029368832e-13,0.0407889689738217,0.317623738540522,0.0169480142605997,0.0167868446023973,0.00934833356830755,5.72748890872083e-06,0,0.344925251851284
"ENSG00000233994",0.400995394749489,0.338984762056893,0.022859468192478,0.00015396288674748,0.0126751384046768,0.0198993864671169,0.0135628573362222,0.00510292351155517,0.0184815516830311,0.16728455471179
"ENSG00000234009",0.306436677881835,0.424789761733764,0.0566694628098374,0.0571160522714665,0.000460917937605607,0.000725043123977138,0.00217549685043703,0.000447588688841479,0.0292567870117575,0.121922211690479
"ENSG00000234017",0.135136404173633,0.224779495207496,6.45514945908455e-12,0.0313673443364141,0.00648696623441389,0.0187368373398682,5.68558614075408e-06,0.000874805840288671,0.00671506378866909,0.575897397486621
"ENSG00000234036",0.335484300314058,0,0.182897251269524,0.0246885001039118,0.0209015202208668,0.0461428405626982,0.0316437851056005,0.000309331990276928,2.079792462605e-09,0.357932468353271
"ENSG00000234044",0.32950575517487,0,0.0872524779927387,0.0836336018768801,0.0151781918394633,0.0179068872812068,0.0122676934967236,4.17021527740991e-06,0.00168635406589551,0.452564868056944
"ENSG00000234055",0.457489308080867,0,0.00980389845733773,0.0274592527735777,0.010449340330256,0.0102537684616229,0.000905000137967517,2.78658324667563e-05,0,0.483611565925904
"ENSG00000234061",0.256619424941412,7.40319430990496e-14,0.0140849379626456,0.0119298602293214,0.0269577823326513,0.00585831555202216,0.00367602491180337,0.000210382625689772,0,0.68066327144438
"ENSG00000234072",0.281777312262089,0.23850033506476,0.148475062298304,0.075753008578567,0.00763170290199805,0.00866168209665745,1.03633138207106e-06,0.00080210744668391,0,0.238397753019559
"ENSG00000234093",0.347365285234436,0.297611038869486,0.00394305114752729,0.0412895401576239,0.00162685895980088,0.00418117813954164,0.0154367355134937,9.24786807597303e-07,1.7536956573604e-09,0.288545385437587
"ENSG00000234106",0.481980834198479,0,0.0271421677160163,0.0274988798879016,0.00156221270547708,0.0743886849981714,0.0056086285143135,0.000573385417549642,3.73364360511746e-22,0.381245206562091
"ENSG00000234115",0.0973655614652486,0.666304885634571,0.00150959723174773,0.0770410752214485,0.050361847110613,0.000307472263221237,0.00319280483948072,7.29736938074041e-05,0,0.103843782539862
"ENSG00000234118",0.260049965688402,0,0,0.193658908453293,0.00520445786853438,0.0291030230552688,0.0152647082444879,0.000156638570793227,3.92636607474134e-11,0.496562298079957
"ENSG00000234127",0.307851878302211,0,0.300092143132337,0.00217681828440635,0.0445429609471932,0.0543728962054226,0.011029936060224,0.000423816445125758,0,0.27950955062308
"ENSG00000234130",0.405570388045167,0.144773761598684,0.0143025425698069,0.0159369572468396,0.125483480099558,0.0140553290087372,0.0499158658605109,7.05544732592956e-05,0.0225794109650793,0.207311710132358
"ENSG00000234133",0.172285471248625,0,0.017492929764363,0.43702199713158,0.00457290054361959,0.0259722163933174,0.00511142763123267,0.000103363636551918,0.011538594231423,0.325901099419288
"ENSG00000234136",0.0981041658439703,0.319794749837848,0.105196450939894,0.0125053504134181,0.0291065191058876,0.0187231401330559,0.0105808730769764,5.45520146156641e-05,0.0249390817695609,0.380995116864774
"ENSG00000234145",0.325822310589023,0.406113018662846,0.0235188242510567,0.00155549301014552,0.000190915676811736,0.00909279712057292,0.00146706169573477,0.000576602155629363,0.00847125025389637,0.223191726584284
"ENSG00000234149",0.118604478594422,0.542867243804515,0.00421485100485054,0.00421777906900137,0.0351839289116283,0.00482902197759606,0.00571550448654135,2.77906328562732e-05,8.29703583024967e-11,0.284339401435619
"ENSG00000234160",0.0964160764212791,0.36501857676805,0.112870433045096,0.00229495447903212,0.0342210393324524,0.00281190658845307,0.000268634700893253,0.000541989925178106,0,0.385556388739565
"ENSG00000234165",0.0257346192301995,0.265307796556911,0.556793452962135,0.00312884057543628,0.00510735888674607,0.00600250271165783,3.71394921339872e-05,5.5917418858934e-05,0,0.137832372165921
"ENSG00000234171",0.481144703350709,3.98241316476456e-12,0.0484387590470909,0.156947188145006,0.0241820853970269,0.0095517178330136,0.0299520244917584,0.000127583592027368,0,0.249655938139386
"ENSG00000234175",0.0851590826821642,0,0.261204402320046,0.0790506044326253,0.000721144553416897,0.00307562611342705,0.0109552878869244,0.00454153744972811,3.88681803871821e-17,0.555292314561668
"ENSG00000234176",0.589219920164516,0,0.066315854727425,0.00331415622756817,0.00254758130193018,0.0178769318263134,0.033095255691188,0.00613679187551306,1.17365294189493e-10,0.281493508068181
"ENSG00000234177",0.364015477053862,0,0.0351747357548421,0.0226091336026988,9.9675358266547e-05,0.00284306026510878,0.00158894639084175,0.00218944918636646,0.0710316081592166,0.500447914228797
"ENSG00000234187",0.268376141856549,0.163022923511467,0.0370838888490758,0.00161696027472022,4.99415745741981e-05,0.00104643115134029,0.021470007596484,0.000180173972543443,0,0.507153531213245
"ENSG00000234194",0.431692294534785,0,0.00959986274594624,0.0447682320641567,0.0286543289672313,0.000116236112491725,0.00450843659943045,0.0029748756747694,0,0.47768573330119
"ENSG00000234198",0.15595555208919,0.114801476184842,0.177777886014751,0.281060206259456,0.0024227975150766,0.00368289288668017,0.00723043408936333,0.00162941502302241,0,0.255439339937618
"ENSG00000234203",0.170212757729879,0.50948017851793,0.038687826472715,0.0639840740585107,0.00495362549842153,0.00474823637366795,0.0331065265073182,3.47891561729988e-06,0.00816000173895817,0.166663294186982
"ENSG00000234213",0.409131253144101,0,4.32512398985166e-14,0.00231118922291916,0.0363778137202429,0.0003986672334293,0.00296320441548253,0.00153849329526381,2.08032343704507e-11,0.547279378947715
"ENSG00000234224",0.15675363653384,0.436992823283319,0.211763310500173,0.0207899942669909,0.00751935176641947,0.00011132619855987,0.0233425697977548,3.86980328240964e-05,7.95983753589976e-10,0.142688288824135
"ENSG00000234233",0.127226009371966,0.0881646217083839,0.16435232969658,0.251112251758375,0.064415455198184,8.71172706896731e-05,0.0309795689822234,0.000843778488871673,1.41013912680301e-10,0.272818867383712
"ENSG00000234235",0.352736154999777,1.01597500650224e-11,0.0445380240333026,0.0420518882977099,0.00904095807088777,0.00417197573049536,0.00981983027443013,0.000128904724592339,0,0.537512263858645
"ENSG00000234241",0.275986863459044,0.412682526853534,0.0101601913525911,0.014572677738101,0.0929079654232288,0.000777558910801823,0.00590339821016645,0.000159968501188309,0,0.186848849551345
"ENSG00000234259",0.398619478615992,0,6.43253988699394e-13,0.000960688136007598,0.0652528555625181,0.0210003209727018,0.0112913110187576,0.00470716342997541,0,0.498168182263404
"ENSG00000234268",0.21353984996186,0,0.00334054705174391,0.050355091731598,0.0334206093550665,0.0229034319363911,0.0135748403627038,0.00259689284222587,0,0.660268736758411
"ENSG00000234284",0.264508620133775,0.43480296439923,0.0542616901748273,0.0112217902487646,0.0341201084293553,0.0243979616384016,6.66503129011497e-05,0.00191593815251747,0,0.174704276510228
"ENSG00000234286",0.37379993541883,0,0.0276523389139362,0.204803303520518,0.12837754699088,0.00853767649700351,0.0193125696356833,0.000104534171469556,5.72244588713226e-12,0.237412094845957
"ENSG00000234287",0.277438070664652,0.045376340959279,0,0.0363537399319454,3.29412341659006e-05,0.0354644644786837,0.0131088214583679,0.000897648828798972,1.39414208469759e-12,0.591327972442713
"ENSG00000234297",0.26148188983564,0.301462236116796,0.0522643549835579,0.065797336671299,0.00241916977037433,0.0206570840317472,0.042274413012134,0.00100394255852275,0.0863215997475271,0.166317973272402
"ENSG00000234315",0.367498218302857,0,0.0372114716828192,0.105165131178428,0.00765171470739296,0.00837871253802153,0.008242865684389,0.000296985381153968,0,0.465554900524938
"ENSG00000234317",0.17345668060982,0.514971067756111,0.00773976872594921,0.00103239416697515,0.0201994598052953,0.00687042066961606,0.000335503849874674,0.000726185044427429,0,0.27466851937193
"ENSG00000234327",0.359423803335353,0,0.0130608510175971,0.00109238998580596,0.181955157290981,0.0471477110296875,0.00897538183780285,9.34252952543302e-05,2.11634771284783e-11,0.388251280186355
"ENSG00000234332",0.459425551351899,0,0.0405814742293056,0.00306241230121649,0.0344883021447216,0.181543086656798,0.0120185081311008,0.00633995103948848,0.0222778997590472,0.240262814386423
"ENSG00000234335",0.211658687687314,0.402015264749787,0.00545423724195868,0.0378757112580903,0.000290727945301732,0.0142254910060436,0.00832338807084276,3.8980538759324e-05,0.113549464037164,0.206568047464738
"ENSG00000234336",0.214471142092167,0,0.0522824828097263,0.494327195965902,0.0757087617099045,0.000394666300488101,0.0197086516253927,0.000791897857101277,0.0176118408467815,0.124703360792536
"ENSG00000234337",0.30481938771353,0.0489189678465325,0.259751797711223,0.122075233075165,0.00177480183996062,0.0665945258748314,0.000591721279581079,8.85464464419948e-05,0.0184816800598831,0.176903338152852
"ENSG00000234338",0.28486480841323,0.0801962828871164,0.0600062809978924,2.36353154689898e-06,0.039043254911651,0.0923650604823521,0.00128514540506115,3.02123281736001e-05,0.00784385361054029,0.434362737432436
"ENSG00000234353",0.325886195586107,0,0.1968528587692,0.106821692806939,0.0734798034249297,0.0486433462509156,0.00206503161936712,0.000902259290201717,3.7787275463545e-11,0.245348812214553
"ENSG00000234356",0.323119847248387,0.175775204532441,0.139638642618423,0.0189189162095359,0.00493744431151716,0.0174958597115431,1.60031437263569e-07,3.38046028982915e-05,6.14135057598756e-09,0.320080114592467
"ENSG00000234369",0.353851903253909,0.155561157076478,0.0421726222794746,0.00476488723601536,0.0822474240688757,0.106532405187818,0.00936892732953984,0.000781179246237135,0,0.244719494321652
"ENSG00000234377",0.274398254280114,0.367435813447549,0.00528852213538094,0.00481291968530801,0.109315646147229,0.00899978142741151,0.000103247788109456,0.000487087852462347,4.34450543419706e-10,0.229158726801985
"ENSG00000234383",0.1056315397415,0.509704738596118,0.181980253838996,0.000565010661658757,0.0457395654369796,0.011192430486135,0.000130144664430804,0.000560149472527318,0,0.144496167101655
"ENSG00000234392",0.125348912200264,0.642039468312209,0.0206874891311746,0.0792975596056339,0.00714250911867797,0.0106739255192716,0.00279006297097881,0.000252186070516217,0.0121611749433891,0.0996067121278848
"ENSG00000234405",0.171319403039123,0,0.0010555406829182,0.0680610910474624,0.0387357828859752,0.0189227861703657,0.067225998731309,1.05483758851716e-05,0,0.634668849066962
"ENSG00000234409",0.250333201480711,3.31700251046586e-11,0.105093052700698,0.0554066726642282,0.0328399131618207,0.0173425298772046,0.00115448593566365,0.0092206135887938,0,0.52860953055771
"ENSG00000234420",0.373188352504337,4.61410715435201e-11,0.0215751771201128,0.0970750949851257,0.000393373822995693,0.0147551646812914,0.0315000582017393,0.00111458099968643,0,0.46039819763857
"ENSG00000234422",0.445726025988149,0,0.0357253229658106,0.0457234913622602,0.00181956010215818,0.0705599628859809,0.0253354430114468,0.0039332795358394,2.58669593449565e-19,0.371176914148355
"ENSG00000234431",0.313097881019309,0,0.33900920297997,0.00819300348045454,0.0387041929768368,0.0397160350326635,0.013355054017396,0.0110830003666598,4.30880803717206e-14,0.236841630126668
"ENSG00000234432",0.210967872955053,7.64989032543659e-11,0.166766492254484,0.0314249146365072,0.0685923924362886,0.0560257869830069,0.00824722186404411,0.00130167884947258,0,0.456673639944645
"ENSG00000234444",0.192090212709458,0.527488444102938,0.0050712987406722,0.00168084548850824,0.033823497694881,9.32874776342084e-05,0.0379481592078676,0.000849721800351566,9.68610639491913e-13,0.200954532776721
"ENSG00000234450",0.107061732911205,0.232916567871938,0.062908195809797,0.00242674061358433,0.00232846492563574,0.00104494471543168,0.028612433891202,0.00120821455958547,0.00146202763792801,0.560030677063693
"ENSG00000234456",0.232153346994563,0,0.219382393143125,0.0454711600669026,0.135627511548741,0.0101829877822834,0.00076547125405599,0.00690858897414214,0.0664873659189369,0.28302117431725
"ENSG00000234465",0.236051126631691,0,0.177333035017933,0.146915402801287,0.0171635694407302,0.00232220668962923,0.00413239232382472,0.00122922222281943,0,0.414853044872086
"ENSG00000234466",0.231413520071595,0.2911552473921,0.0707151215453342,0.0329832070351583,0.0108475459678149,0.0763661174385269,0.00120331208146638,4.05284858940582e-05,0.0848116495507722,0.200463750431338
"ENSG00000234478",0.326481581189815,1.24929990715177e-09,0.0614582987047963,0.00274092396575815,0.238308094765241,0.00239885398642659,0.0778238406706116,4.05770165131655e-05,1.48889912764024e-10,0.290747828302648
"ENSG00000234482",0.25791220090022,0,0.000339142923330835,0.00793588718331329,0.0255748765162652,0.00090507957681609,0.0627180723064356,2.72890226554827e-07,1.25350649832373e-11,0.644614467690857
"ENSG00000234488",0.462037472068721,0,0,0.205153114027628,0.00117557890687758,0.0161949175630031,0.0162696866158221,0.000453561124297651,0,0.29871566969365
"ENSG00000234494",0.334963594640011,0,0.232733644809814,0.00861324593052856,0.00442751020872171,0.0756788639928055,0.00192876961552532,0.00181934993523067,0,0.339835020867363
"ENSG00000234497",0.242798611077599,0.147198439245791,0.0407089140074627,0.0374704334170175,0.0245512211009811,0.00250557377420003,0.0993695299949931,0.000649192938676029,0.00553626220412858,0.399211822239151
"ENSG00000234498",0.344518259725715,0,0,0.175512656054017,0.00541552433911257,0.0449799552886265,0.0130686297080422,0.00212359333359352,0,0.414381381550893
"ENSG00000234515",0.414795271063083,0,0.00342137188581355,0.00394901618640996,0.00587842812768186,0.0417112943585996,0.0120687617608652,0.00232101845762907,5.03314953509439e-13,0.515854838159415
"ENSG00000234516",0.132044349630722,0.416138322103222,0,0.143279860059167,0.0869062167096342,0.0102136087123618,0.000340266952764744,0.001037034891067,0.0237730789852775,0.186267261955785
"ENSG00000234518",0.5844345517428,1.52461393085049e-12,0.00175784924982263,0.0669399881446492,0.0294838951678984,0.0946394767752836,0.0100836086265774,0.00317480128868984,0,0.209485829002754
"ENSG00000234527",0.200284542213655,0.248591523934063,0.191691868897509,0.0666393186260897,0.0292065270749634,0.0273957794462324,0.00467677801596117,0.000384518522118352,0.0020822315457327,0.229046911723675
"ENSG00000234531",0.0755770290466735,0.434509490414214,0.278325459913357,1.89013937505168e-05,0.00415561609488189,4.28642305422511e-06,0.00370977686236269,0.0043234675684562,0.00122323013959325,0.198152742143657
"ENSG00000234534",0.321383400916853,3.20489742069442e-11,0,0.0397234347633086,0.00338364351929209,0.00297650711210945,0.00545130264248938,0.00532634705908312,3.64095525287257e-12,0.621755363951175
"ENSG00000234545",0.286795082056788,0,0.238903710646444,0.00480528178264628,0.080100740302861,0.00563827112005627,0.00206768661952314,0.000917869703279001,0,0.380771357768402
"ENSG00000234555",0.100207162249462,1.57568369366094e-12,0.266118032644047,0.207362327690275,0.0186677971151754,0.00582508523876967,0.018029129801628,0.00277466088331441,0,0.381015804375752
"ENSG00000234558",0.417923394835936,0,0.0736686073680814,0.0377349431181301,0.102195836208286,0.0785654068365205,0.0656370308296832,0.000894713923833981,0,0.223380066879529
"ENSG00000234564",0.567137881573128,0,0.0111548215376539,0.0221842874271424,0.01668321723689,0.00510076522913668,0.00624637486680569,5.41011744594585e-06,4.28508939366307e-11,0.371487241968947
"ENSG00000234565",0.3857202295187,0,0.00291113032564431,0.059134388360833,0.0943158375010741,0.000352903827476766,0.011174284499064,0.00194789232136249,0,0.444443333645845
"ENSG00000234569",0.250514139752784,0.164842859905498,0.00595133597913322,0.0488772764453418,0.000762259761295274,0.085986095537311,0.034813775146932,0.000607288674935166,3.28340618008666e-11,0.407644968763936
"ENSG00000234577",0.248076638831729,0.0597338480608246,0.240773978010262,0.0453040577937042,0.0166149960069425,0.0676965316836205,0.0306728989864845,0.00230380300002698,5.46484093450956e-12,0.288823247620941
"ENSG00000234603",0.379754846044292,1.19028269686715e-12,0.057254157107816,0.247080063039606,0.0149885102765812,0.00891085318631019,0.00346436985402436,0.00174785940720462,0,0.286799341082975
"ENSG00000234607",0.229595642878818,1.50274461255567e-11,0.00602722133282449,0.117404814072197,0.00449518327698349,0.0119941125376789,0.0860212420044772,6.71130258874258e-05,1.34086887144541e-09,0.544394669515238
"ENSG00000234608",0.557023619928648,1.11755629569471e-12,0,0.000238996509074164,0.083078517006262,0.0306982846927155,0.000550172693418944,0.00631301668461285,0,0.322097392484151
"ENSG00000234614",0.140453701960102,0.0951068258424489,0.0420899079800329,0.355106168523982,0.050227516988221,0.00600625855742926,0.0126769399026157,0.00179210833558206,0.00812153529138234,0.288419036618204
"ENSG00000234616",0.0910611263816662,0.451641968431316,0.200754654478058,0.0682661139281483,0.0587652404414496,0.0047535258661864,0.0109150453574336,1.65044147403841e-05,5.19442455545939e-11,0.113825820649057
"ENSG00000234617",0.420508166532368,7.97907652466121e-11,0.245990061572928,0.00691995665570981,0.0584943980196109,0.0124770874184564,0.0215776701047258,0.000163925339873668,3.72957045500703e-11,0.233868734239242
"ENSG00000234629",0.208591770814408,0.414593797010772,0.0925424655170446,0.043189973676883,0.0588837370721618,0.0126231304853467,0.0266908347222845,0.000166543871883545,0.0150795293917348,0.127638217437481
"ENSG00000234630",0.312600643847926,1.9523758631931e-11,0.0942704729829954,0.0518333800753814,0.0302745200251947,0.0437608621401655,0.0214988059976678,2.39039662796014e-07,0,0.445761075871483
"ENSG00000234631",0.203594024016273,0.432374473291783,0.0482350189459282,0.00804870785422662,0.0131764405476369,0.00405769976369196,0.00877315384781457,0.000904404648587249,0,0.280836077084058
"ENSG00000234635",0.244228283115193,0,0.0104401447836899,0.00224299982036651,0.391623757084982,0.0536668453067703,0.00499012667693029,2.25202774492995e-08,0.0126995920711593,0.280108228620632
"ENSG00000234636",0.337343856590164,0,0.00297123549048007,0.0666045802838313,0.0095190302084026,0.00127169743883399,0.00353247475465674,0.000170499695954168,0.00927618074509952,0.569310444792578
"ENSG00000234638",0.0718365297952701,0.143430900860599,0.041147670749712,0.000851477030326799,0.0147583619891603,0.0169972424899579,0.000426474487760427,4.30393099331505e-05,0.00255079760515845,0.707957505682122
"ENSG00000234639",0.192384553709241,0,0.200289895084002,0.00639926705689877,0.00221806394264416,1.27118233931201e-05,0.0111883693459916,0.000612692278930342,3.91614073751922e-11,0.586894446719737
"ENSG00000234645",0.531348666995458,2.06441641938222e-10,0.0104570273651439,0.184853293229235,0.011182329990607,0.0843164133289049,0.006015222503347,0.00277342236708247,0.0121104958064018,0.156943128207378
"ENSG00000234646",0.133438851155557,0.289362015757277,0.0238252015443973,0.00102847282812748,0.0227908467693937,0.00530503254341844,0.000366063485522584,0.0113809612870053,0,0.512502554629301
"ENSG00000234648",0.248276066653061,0,0.0487589003950636,0.296075406354148,0.0396333649538805,0.034927592788326,0.00113150045270638,0.00154772404037501,8.05937606476538e-12,0.32964944435438
"ENSG00000234661",0.318341440044278,0.222210995653924,0.099497806213027,3.12460964228538e-08,0.0332757290563893,0.0186365277040139,0.024751761648447,0.00224585051670271,0.00383690178643719,0.277202956130685
"ENSG00000234664",0.256136646266687,0.404936587880522,0.0869203160018042,0.0437240432080314,0.00196171798658243,0.00119616017768455,0.000957906227969527,9.81316848361428e-06,0.034182817100948,0.169973991981287
"ENSG00000234665",0.748205524122309,0,0.00618504980946958,0.101387361906448,1.61324159823896e-05,0.0762354195164942,1.51558244057903e-05,0.000512650237114318,1.35113926919416e-12,0.0674427061664251
"ENSG00000234684",0.37233663791978,5.80523977333483e-09,0.123185109427433,0.0775087987947003,0.000737291026506142,0.000157240607381231,0.000568663606980271,0.000543922462863092,1.11764726590198e-06,0.42496121270185
"ENSG00000234685",0.171193119321175,0.290329039190949,0.0750999365778056,3.37858059313165e-05,0.0307210013023766,0.0497089065721804,0.0597677606452425,0.0018311117735175,0.033976237296944,0.287339101513878
"ENSG00000234687",0.21452451905187,1.08531294808194e-10,0.203915438317273,0.167447973064471,0.0210218129235167,0.024237317955222,0.000812696063234217,0.000435136268287922,4.04752315843819e-09,0.367605102200071
"ENSG00000234688",0.232417987227831,1.75659517117982e-11,0.398612736292986,0.00225063196727758,0.0449652040383468,0.00820536879938959,0.000174210701962965,0.00263093449393261,0,0.310742926460707
"ENSG00000234690",0.0951384191694887,0.570227695762468,0.157539445875243,0.000344034790265299,0.00171102770061947,0.000424261863822081,9.81154538860475e-06,7.03222708543554e-06,0,0.174598271065619
"ENSG00000234741",0.20804268871841,0.389438985938508,0.0249092278713303,0.0493471939639633,0.0152635146459574,0.0145984270144084,0.0359843923910695,1.42107239403181e-05,1.246730529741e-10,0.26240135860774
"ENSG00000234742",0.607196218010014,0.0709126184621783,0.0309320862825678,0.00280786567709729,0.0304490445494807,0.000963439829174597,0.00475155454822496,3.25366584658401e-05,0.00497399061213885,0.246980645370658
"ENSG00000234745",0.148047439537706,0.679911457458129,0.0296491463170103,0.00426091656762014,0.0354943354022341,0.00365791427916427,0.0167263477855011,0.00107034853890642,1.13988531600752e-10,0.0811820939997406
"ENSG00000234747",0.279397033906227,0,0.10476091012281,0.00311177490750727,0.00430461849515811,0.0933940208444404,0.00889553676140555,0.000968930749882582,1.15648551422985e-11,0.505167174201004
"ENSG00000234758",0.211339542195105,0.486306155741344,0.020408740561672,0.0573103724882224,5.89395788960275e-05,0.00538795501877991,0.00446680704862967,0.00101350900581127,0,0.21370797836154
"ENSG00000234771",0.234559056808256,7.36886128274816e-11,0.44861715483284,0.0326111088364394,0.00157367620448972,0.0198900200861904,0.00865061871194189,0.000423908456047978,8.84988351366219e-13,0.253674455989221
"ENSG00000234773",0.241660203211792,1.09271370972801e-10,0.0779494400074858,0.0489538869978498,0.0107919403529589,2.43369299530972e-05,0.0569819562831897,0.000133502026634455,0.0448135038266663,0.518691230254199
"ENSG00000234775",0.248301617002557,1.45153682719255e-11,0.249020951230478,0.00931047228878056,3.82135690573274e-07,6.95726511183069e-05,0.0303475463557582,0.00027618799774427,2.55774017703874e-12,0.462673270320799
"ENSG00000234782",0.395057122676964,0,0.00467949230676958,0.196900514531068,0.00565493006702535,0.0216520658476863,0.0241750028982567,1.21517351520993e-05,5.56669935417257e-15,0.351868719937073
"ENSG00000234785",0.278342310393221,0.334768224691505,0.000824151760607615,0.0896994632062983,0.00481757469067466,0.0131454292034514,0.000980781285565941,0.000773598948371034,9.32053645789979e-10,0.276648464888251
"ENSG00000234789",0.274572274772751,0,0.128409442607692,0.0616564119934035,0.0586770856843608,0.0122262750489841,0.0953658677351105,0.000490981773808329,2.28686347002513e-11,0.368601660361021
"ENSG00000234790",0.296663779500219,0,0.120783732117998,0.0243758876706623,0.0045763032110807,0.0110382918622599,0.00156140126672031,8.82821558661901e-06,0,0.540991776155472
"ENSG00000234793",0.421658663034156,0,0.0386213795185599,0.0554797352798298,0.00478928825551531,0.00259754190443982,0.020735649621315,0.00402559814471217,0,0.452092144241473
"ENSG00000234797",0.342806657404796,0.266911733716861,0.0630622092584739,0.0583888030521055,0.00177389576560215,0.0246178172430115,0.00342194595255237,0.000782840653915282,2.32609538100556e-10,0.238234096720072
"ENSG00000234800",0.169707428033946,0,0.0160095182004091,0.0119985440100566,0.00595324008788712,0.0207521537972427,0.0800693218163938,0.000485042966851927,4.97466835700213e-13,0.695024751086715
"ENSG00000234801",0.409591976050056,2.50460176939836e-14,0.00648961977952664,0.0534817194831423,0.00676854592457468,0.0868870909341946,0.00891163205002915,5.17266384782606e-05,0.0104235482535172,0.417394140886456
"ENSG00000234807",0.110415808313109,0.156233626284573,0.0262181319112571,0.224352189490015,0.229059254195438,0.000360846486538041,0.0602386784780027,0.00278782321415977,0.00510843114079623,0.185225210486111
"ENSG00000234811",0.327825645694738,0,0,0.016003453482379,0.0759713679000388,1.39821858787046e-05,0.153791637838291,0.000615563833061098,0,0.425778349065613
