"","DonorID","`Proportion of Neurons (MultiBrain)`","Regions","`Proportion of Astrocytes (MultiBrain)`","`Proportion of Endothelia (MultiBrain)`","Period","`Proportion of Oligodendrocytes (MultiBrain)`","`PMI (hours)`","`Age (Numeric)`","RIN","pH","`Dissection Score`","Sex","Residuals"
"ENSG00000006015",0.272489878501991,0.084562744345215,0.0937729804449756,0.0228989885633989,0.0514187217776246,0.170330654296145,0.0140129088495224,0.00113647927838144,3.73794697637696e-05,4.09027041169539e-06,0.000125450275815945,2.97259772197413e-05,2.26172083799001e-13,0.289179997949309
"ENSG00000006016",0.0290222587393131,0.195777918844793,0.13220122364617,0.117522824515642,0.0579369872273448,0.0536031966567989,0.0489163422757918,6.08573409791383e-07,0.00491250253444812,0.000210826092367298,0.000456875749110684,5.97414227003461e-05,7.73007951364365e-10,0.359378692949103
"ENSG00000006025",0.417630656166664,0.0728952376892701,0.0514142879604437,0.0348494459464276,0.00703242045824255,2.31695900373093e-10,0.0548783146215278,0.00523198130558249,0.0533677178728362,0.00357637385958379,0.000308138626458536,5.14313222140723e-05,9.29380336967248e-11,0.298763993846115
"ENSG00000006042",0.227611207660631,0.387715322656861,0.00947662641137028,0.116892291201832,0.0545174722104639,0,0.054982330174231,0.00129806383290339,0.00160450437193838,0.000299464221029579,0.000521146672313487,7.26819135254461e-05,7.99494075200092e-13,0.145008888672102
"ENSG00000006047",0.153314672153761,0.107228618523089,0.111373422213718,0.0367523778912765,0.0266622225203834,0,0.0177593400634018,1.66084839719339e-05,6.34397904209948e-06,0.000184367565398283,9.15553305077961e-06,3.32452089375631e-06,8.68576844767302e-10,0.546689545683437
"ENSG00000006062",0.19703098978071,0.00311339234492345,0.325986257101909,0.0188696203278131,0.00559187267946464,6.89410795742552e-11,0.00850192500995453,9.57381423179377e-08,0.0862507625729951,0.0425301081965714,0.0145691874489058,0.000890950319079982,3.81494690092889e-10,0.296664838029095
"ENSG00000006071",0.169034629754628,0.254218399211374,0.292493546589929,0.0542474578840127,0.0334529636916364,1.19676899156302e-09,0.0442430196787475,0.00548497000675063,0.033972227694732,0.000390164851009259,0.000737924122925034,0.000270980197962712,2.53684627693426e-10,0.111453714865839
"ENSG00000006114",0.125034868321554,0.0760750102099551,0.102978026532364,0.0256389506083992,0.0383649642714533,0.497264554358373,0.0128376731206692,0.0019046504187584,0.00126522336928403,0.000593490871030524,1.22427960455757e-05,6.30800903910732e-06,2.80079737285223e-12,0.118024037110274
"ENSG00000006116",0.0416085564783211,0.0381488662014718,0.459534059811876,0.00577436441972677,0.0535475018584504,0.152491838830689,0.0111174716316408,0.00188810505422185,2.01093342150406e-05,0.000268055801934859,0.000491155446458763,0.000440720478892128,1.1107768205425e-11,0.234669194640993
"ENSG00000006118",0.188406288818786,0.00414992623445789,0.0243031538360066,0.12358863956641,0.00993264675553446,1.72823126867794e-11,0.0559778772294755,0.0633847856017089,0.171159294844774,0.00128241710407257,0.00527685274435058,3.33700290562174e-06,4.85104741915471e-10,0.352534779759131
"ENSG00000006125",0.179821296512494,0.347579310938586,0.0321017011202972,0.0183766791040313,0.00065708707738358,0.210833993872289,0.014455700458714,0.038419329095113,0.00113670427382633,0.000328922895223889,0.00386270549229672,0.000465636434257747,4.70904918825123e-10,0.151960932254583
"ENSG00000006128",0.041892533060917,0.128902191981102,0.217395201449405,0.0391933300127554,0.0331806368194052,0,0.0277330634682703,0.00089216025845575,3.48986654567377e-05,7.13696594802638e-05,0.00027435786970084,5.22340170396767e-06,6.58743277082608e-10,0.510425032694604
"ENSG00000006194",0.265071001219677,0.0680012721416514,0.202079639796172,0.0474586125099971,0.0184465116307141,0.253943234965371,0.0157221904070927,0.000430648060721824,0.00155918385777411,0.000434382253919758,0.000267533314373242,8.69167593096432e-05,6.90229524875285e-12,0.126498873076324
"ENSG00000006210",0.0516017255617564,0.0177219308268053,0.225258397513443,0.00570561371485403,0.00507652071392434,0.576581900921218,0.003088883531056,3.14724415294906e-05,4.98726242751623e-06,1.69010067201254e-05,7.39983305691117e-06,1.00206995301427e-06,7.22052655793193e-12,0.114903264596035
"ENSG00000006282",0.232844204016245,0.149431554394556,0.167000617891842,0.0554146986931369,0.0418996654400166,0.0740141688205462,0.0258239188470485,0.000132773095301339,0.000411334514646082,2.64523365880686e-06,0.000140840534248306,1.63876409381733e-05,4.38238493890386e-11,0.252867190833992
"ENSG00000006283",0.0834221122554546,0.0907602452305083,0.357590377482026,0.0239356408511586,0.0206066689471162,0.157125222024334,0.013846359319049,7.69058329281201e-05,6.18047052950121e-06,3.36517115533633e-06,1.00390225993724e-05,4.14621892568425e-05,1.74877408153013e-12,0.252575421202135
"ENSG00000006327",0.166511103056736,0.16489567309261,0.0148755743243441,0.040651163394516,0.184954772442273,0.185228375756851,0.0288154579380261,0.00028600241731001,2.24797157675802e-06,3.41384004927094e-05,0.00265576993429478,0.000129627319428839,5.54247198444588e-10,0.210960093397293
"ENSG00000006377",0,0.0423921687975867,0.362158152082054,0.0133570948435374,0.014240766267571,0,0.00759055387116193,7.4494957327405e-06,3.12677004402398e-06,0.000628123183751478,8.22337079550027e-06,7.3286305246954e-05,5.65366909691457e-10,0.559541054447152
"ENSG00000006432",0.115279430446717,0.479991344343631,0.0342636337396575,0.0305980466948365,0.00819429635016685,0,0.038872968117035,0.0160179306218309,0.0238096275651984,0.00886357918658601,0.0111099984636581,0.000196747409332057,4.03506928619917e-13,0.232802397060947
"ENSG00000006451",0.269690379948789,0.0137725569322234,0.10467413765932,0.0185630120133615,0.0163881320142629,0.197285691716548,0.00176790612642876,0.000788094713663282,0.156072077194997,0.00915401108969928,0.0183186838526752,7.17426332961597e-05,8.482807783968e-10,0.193453573256454
"ENSG00000006459",0.327601821933365,0.101635581140871,0.219449422733388,0.0401805145123483,0.027291465958033,1.32067464781985e-09,0.0240697347695294,5.67270649293226e-05,7.39289872193699e-05,0.000130351146835243,0.000210745113063402,2.35524958086923e-05,3.79429458147774e-10,0.259276152444504
"ENSG00000006468",0.0352645007534798,0.00418783357844583,0.57440235177494,0.00225059614389524,0.0166675365052132,0.059753651103087,0.00807756815521575,0.00243739632185277,0.00853139042870135,0.02989542345495,0.00046890223516221,0.000182176190463601,7.54876536773618e-10,0.257880672599716
"ENSG00000006530",0.252219580140148,0.433152213786204,0.0274391517701975,0.027626478352133,0.0308312836567367,2.67525323254943e-11,0.0289581043351457,0.00574667276605582,0.0292375316877733,0.00647038064378638,3.67401685575549e-05,0.00102166524013724,9.57441141995147e-11,0.157260197330628
"ENSG00000006576",0.194311671930901,0.171239483127155,0.00243896212425398,0.0799600795327519,0.057237169753761,0.199331049904129,0.0420651455820946,0.000283782361698697,0.0047512487744445,1.09437624935286e-05,0.00022079324567444,1.06762420349818e-08,5.06309211088412e-10,0.248149658718091
"ENSG00000006607",0.1574196476724,0.0680365863440973,0.506175112835038,0.0283364098758632,0.0355135452815229,0,0.00417140224456016,0.000223786301124007,0.0156155151792478,0.00533684236938003,0.00354927988171883,0.000428725429968613,4.13074924718971e-10,0.175193146172005
"ENSG00000006611",0.0538321795845439,0.00526591277658512,0.0873366908940153,0.00569083529765823,0.161442827489976,1.04432011671631e-11,0.255384724759678,0.088284378557523,0.126160076349503,0.000697183389895696,0.00114414460537386,0.000585103287810913,1.16267030406525e-10,0.214175942880726
"ENSG00000006625",0.223405393886935,0.0828128990496795,0.140642723640094,0.0473481182060236,0.00784778330360303,0.190416697102048,0.0593579575698497,0.0229209273526893,0.000299341875281772,0.000789652469483961,0.000891287085193327,0.000222420915538822,4.45148882712425e-10,0.223044797098431
"ENSG00000006634",0.206667016624902,0.314602717651794,0.0436215992162375,0.143892455361814,0.0252881330386935,1.46194998204722e-10,0.0894272060371508,0.000431884545110877,1.36323807065828e-05,0.000746511435780417,0.000673932183056706,1.77511236894261e-05,3.01652287787651e-10,0.174617159953217
"ENSG00000006638",0.204342352808904,0.163069518651371,0.0294343484977571,0.123651648544559,0.127219664361952,5.58595076023482e-12,0.0553435884460665,0.000169658464600736,0.00441112535514036,0.00369604014176282,0.00572738200661102,0.000157012360771808,3.19102125537339e-11,0.282777660323007
"ENSG00000006652",0.30414750469572,0.0365181322231109,0.00928950349698417,0.0140369418218975,0.01929671683223,0.368366600931567,0.0050913385614211,3.97454997628324e-05,0.000246221287606909,5.42224911619099e-06,7.82049094625003e-05,2.42366180326918e-07,8.43743639139301e-10,0.242883424281197
"ENSG00000006695",0.269421932972095,0.0220013411934478,0.0143034256524882,0.189017228552634,0.0313056682748237,0,0.139483241472158,0.0340387384021978,0.0018534945877733,0.0220270403523612,0.00491985629769279,0.00067917020960687,1.69145849368182e-12,0.27094886203103
"ENSG00000006704",0.0674850280496484,0.0205973927144142,0.0138067137190389,0.00720490060347348,0.00215551576986374,0.725574775896833,0.00496227485695848,0.0102770651162519,0.00469273596856354,0.000656932676860622,5.19333001233324e-05,2.87690882011381e-05,5.83313163004217e-12,0.142505962233937
"ENSG00000006712",0.376772559247105,0.100238639501418,1.33939306685334e-13,0.0139002551974728,0.0549482251613314,9.79788710641591e-12,0.061730609860827,0.0322758329085068,0.0336415275450009,0.000298894600654628,3.852096803715e-06,0.00079584517721776,4.2486999843933e-10,0.32539375826886
"ENSG00000006715",0.203879596753827,0.145847657950322,0.255953136533996,0.0571329242330105,0.073937857259969,2.10802243839922e-09,0.0565779563631753,0.00268285079037139,0.0041399731088815,0.000271379666322099,0.00172748097168598,8.14373438789735e-05,8.00957772123562e-10,0.197767746115579
"ENSG00000006740",0.0914514129250784,0.00153434929824477,0.00990201833848093,0.0455898190280055,0.0892261658827398,0.61854131948264,0.0188634057039526,0.0105810880046826,0.0035136720217141,0.0208910600046674,7.6619356525252e-06,5.77414054929698e-05,2.91872914064556e-12,0.0898402859657297
"ENSG00000006744",0.398249550944939,0.120739469585377,0.0228114542538347,0.0469722792947851,0.00477059503073767,0,0.0305419530965709,0.00669663159479116,0.0216102573862023,0.00730928141983286,4.03822520969429e-05,1.70294176587863e-05,3.21153868226445e-11,0.340241115691059
"ENSG00000006756",0.137289423001014,0.0154463326261085,0.204672153450562,0.163665667019523,0.0468134356742059,0.28079847522152,0.000111959880695069,0.00337639492826819,0.0176496454078795,0.000169416396994682,0.00329754837973548,0.00260398075972971,9.01126412224133e-12,0.124105567244752
"ENSG00000006757",0.371516922859264,0.212019779708652,0.0203822677638586,0.00705977496092559,0.0359610952289511,0,0.0588822340019496,0.0354105800785935,0.0314123961408146,0.00282454845759687,0.00620274778933301,2.725624879451e-05,5.30883358557939e-10,0.218300396230383
"ENSG00000006831",0.10987188732501,0.379561795179542,0.0549874518526569,0.103413998632032,0.0804453268783154,0.0637570035679359,0.00898089713030749,1.15637247602746e-05,0.00337364106422642,5.01392943067448e-05,6.24888405958134e-05,2.07660440985022e-05,8.48821906306158e-12,0.195463040457724
"ENSG00000006837",0.290747482443944,0.0185272936492813,0,0.278093167244889,0.0437996828752212,0,0.121777859528663,0.0208260619628396,0.0048220020266992,0.0142720102742206,0.0143231525157903,0.000111198067396046,8.563913703442e-10,0.192700088554665
"ENSG00000007001",0.205457259213156,0.00311968829323341,0.130549239360629,0.00327706453844783,0.0498456711629774,0.1935125123822,0.0279283130708409,0.12363324596389,0.0134204534407507,0.00980763464344949,0.0161235061091107,0.000110142812501258,1.02908955602939e-09,0.223215267979725
"ENSG00000007047",0.33027475589772,0.12210633127972,0.129643854299792,0.0351023657051852,0.0206228478976145,6.83908064130633e-11,0.0240819309826285,0.00126727558102008,0.00229159270756729,0.000111152716516615,5.24965830790024e-05,6.13579011834932e-05,8.85788335765305e-10,0.334384037493794
"ENSG00000007062",0.226423802588503,0.0749090584974812,0.0542951693486387,0.0271135190957562,0.0316469432541447,0.387612275860829,0.0171027335084126,1.8072238545344e-06,1.99224747365857e-05,8.08651603371549e-05,0.000169221130590582,6.9879070054861e-06,5.40084841420633e-10,0.180617693409625
"ENSG00000007080",0.305936700722061,0.13423503024022,0.0311487965408992,0.041308693899028,0.0558865239432618,0.0604125339055618,0.0238153536975967,2.74395923435526e-05,0.000913773397064218,0.000126013591886141,3.8873660024419e-05,6.27496767910157e-06,1.45937885468196e-11,0.346143991827781
"ENSG00000007168",0.210519483250504,0.135967314636981,0.00481059211444588,0.202036548456432,0.231461939749249,1.50262249641186e-11,0.0890337512015071,0.00448437964784991,0.00405077015684605,0.000434139985830943,0.0113415170349284,0.000213068578973272,6.38794453021962e-11,0.105646495107547
"ENSG00000007171",0.0618001245337252,0.0924190230669157,0.305619814421907,0.022578333312865,0.026034456930092,0.258212540402131,0.0119024873590896,3.6963935100191e-05,0.00101618755472798,0.00012667165764287,1.46866027543659e-06,2.88200256232286e-05,3.52188662209306e-11,0.220223108104686
"ENSG00000007202",0.34619326547279,0.133444451538993,0.0713506319113754,0.0453279812846696,0.0469318799746917,1.48137883406962e-11,0.0478277398825854,0.00538827832635052,0.0118043864214031,0.00149971963779743,0.000635571772879304,3.97023798443478e-05,1.23635931467345e-11,0.289556391369443
"ENSG00000007237",0.0537608291851782,0.377074760063443,0.0655768495798265,0.0945975384846037,0.0123611751576482,0.041009985592685,0.129269038179385,0.00064023709876639,0.00263336296127984,0.00681678246149594,0.000488992652718704,0.00017209148483624,2.1847945907093e-12,0.215598357095948
"ENSG00000007255",0.0986511694301499,0.058875108943237,0,0.0407734875140885,0.287830573867488,0.28143441911579,0.0231386565765056,0.0177161262618691,0.000178019513789281,0.000468972887374834,0.00398838177269452,9.96001840510127e-05,2.56435935913063e-12,0.186845483930397
"ENSG00000007264",0.108566221503424,0.0718113059331519,0.323218595457779,0.0255697652778711,0.0176655600241671,0.211822853432857,0.0131062794925393,0.000362907783266606,0.000162024412112735,0.000123969559574434,0.000102013929452476,1.83832412914207e-05,1.53433022995531e-11,0.227470119937169
"ENSG00000007341",0.152895778978508,0.0523147675734481,0.291448553536659,0.0166467507875268,0.00860076749866071,0.218180963193325,0.0088957623783385,0.00230331554629059,0.000271294528278421,0.000134268999791595,5.99507671056892e-05,0.000113795383678502,3.03089516857179e-11,0.248134030798081
"ENSG00000007350",0.0343058715809009,0.304991642246598,0,0.114126081743736,0.0482546400114834,0,0.0716306414939484,5.85352122747229e-05,0.000130117966669142,0.0002454550252321,2.41969103812113e-05,3.94184339416907e-05,1.15200313202616e-11,0.426193399363315
"ENSG00000007372",0.0506353783353247,0.121130085942159,0.614158739404453,0.024461412301009,0.00423521167433766,3.15053843699665e-11,0.03803213815393,0.00128136197343442,0.000468313435063992,0.00059261538971536,0.000180178821775371,1.10926120407049e-05,5.0864950438615e-11,0.144813471874386
"ENSG00000007376",0.313057841082509,0.114216082426352,0.0173312475608837,0.0287385443785174,0.050994760251785,0.134633220439871,0.0158334317259865,0.000124617779589334,0.000151456118133291,0.000270501024588113,1.10193384879097e-05,4.47732687725406e-05,2.95664917608889e-09,0.324592501647874
"ENSG00000007384",0.103488983466654,0.237163894862611,0.0237131313481258,0.312235477477125,0.0985353913783207,0,0.0963782496658604,0.000191400786461,0.00194747019325479,0.000693092139325207,0.000234932021698782,7.56357684467972e-05,8.02126883763173e-12,0.125342340884094
"ENSG00000007392",0.19855341599876,0.0463296453006423,0.109596915025944,0.0137426099440039,0.0145182146219773,0.443809849780042,0.00422325361087612,0.00182119580696151,0.000719673634290132,4.17410540041404e-07,0.00248539752686377,3.28291659099853e-05,3.94516669521888e-10,0.164166581778672
"ENSG00000007402",0.0744617031757878,0.091300771557738,0.586666431124352,0.0308142936318762,0.0146607896541259,0.0146373870466952,0.0188924086275663,0.000686332148694195,0.000377704578317394,0.000582467495511501,1.25378484916837e-05,7.91708716481357e-07,1.80981780499566e-11,0.166906381384029
"ENSG00000007516",0.036131607041114,0.152182235530323,0.301644421663693,0.0596846680532195,0.0369911672533565,0,0.0278134266317187,4.80786739922605e-08,0.00209389471383999,3.01029690507632e-07,0.000158399862053395,4.80203755410846e-05,9.08620556856943e-10,0.383251808858156
"ENSG00000007520",0.374291426079735,0.120906894182348,0.0428111319603056,0.0422661923605223,0.0495686147122314,3.40595363623686e-11,0.0233485130923816,0.000198482259073788,0.000270104287104076,0.000422606658109821,2.19446825387292e-05,9.99066413186617e-06,4.46212387119004e-15,0.345884099027454
"ENSG00000007541",0.449633063439514,0.0587444732021801,0.0011584504925033,0.0195117610692962,0.0222890333927371,0,0.010577929064269,2.61836510688851e-05,0.000146513583778877,8.63143887736558e-05,8.27860223300813e-05,5.22415344197104e-07,2.30031689351624e-12,0.437742969275904
"ENSG00000007545",0.0621162398705785,0.0489821448996078,0.419427704597686,0.019976846141343,0.0246618664680322,0.24329959837014,0.00909946311256484,0.00362037470965946,0.00294397770132344,0.00109377534266733,0.000920960880640033,1.39799706618149e-05,5.21922908112782e-10,0.163843067413172
"ENSG00000007866",0.106893246670274,0.532856078578963,0.0108419005906929,0.0266271265777273,0.0195378913519865,0,0.116886292246521,1.76930908270917e-06,0.021553929460446,0.000542494139989995,5.61018851114041e-05,0.000857022872711074,2.94189528900219e-09,0.1633461433746
