"","Regions","DonorID","Sequencing Batch","Age Interval","`Intronic Rate`","`Mapping Rate`","Hemisphere","`PMI (hours)`","`Total N Reads`","Sex","Residuals"
"ENSG00000251493",0.148114684398823,0.232170787302267,0.03525824504665,0.12394575392666,0.00229808153544623,0.0107262683515894,0.0171413292958107,0.00044319575140584,0.00297610847687685,1.49899957068496e-11,0.426925545899481
"ENSG00000272525",0.271275981168884,0.0763167352339643,0.0363540764377292,0.0539385399221984,0.000248740451349796,0.0155355473955772,0.0190381167450555,0.0029549438868768,0.000128095493650678,0.296092616715926,0.228116606548789
"ENSG00000145741",0.201240016300445,0.227300370532965,0.0334456445094176,0.0768568273713616,0.000184104246187606,0.0532062159846385,0.0263071722424867,9.17300142627918e-06,0.00391366956490778,0.108608143966429,0.268928662279735
"ENSG00000255883",0.0764041624112454,0.251780289771919,0.253879810611731,0.0181718621012299,0.00310269531135509,0.0320282982438356,0.0346402939792759,0.000398557735174456,0.000308589226423471,0.0636812502721108,0.2656041903357
"ENSG00000164331",0.0506646673111267,0.136304773866933,0.158987077342253,0.0491924476748661,0.0156824287548329,0.206161169058758,1.76326777480591e-12,0.00814118000220128,0.00390939564688381,0.109861531225444,0.261095329114938
"ENSG00000164338",0.0970765208928169,0.0840799508657259,0.213363482294677,0.0818967276881513,0.159606164685349,0.134038078411865,0.000557208690874615,0.00159809797281584,2.26342723443562e-05,0.000388813722050364,0.227372320503331
"ENSG00000214944",0.31582636332524,0.0337936706100835,0.0578430385075053,0.0462258834092218,0.0355114469575887,0.0172894694988998,5.51556808993925e-12,0.00586046598235099,0.00262015773403966,0,0.485029503969554
"ENSG00000171617",0.693232863258729,0.0187182048107411,0.0129764031522583,0.0862533264579276,1.19843330755208e-05,0.025997979239571,2.2024372645504e-09,0.00140415897731105,9.11384500937684e-05,0.0172061504357413,0.144107788682114
"ENSG00000049860",0.528101981274281,0.0436616065384038,0.0256561072110219,0.0278262399198061,0.00442368540561676,0.0174236093164118,1.24297654872846e-12,0.0015048530897448,0.00485225660399383,0.0349362772945684,0.311613383344908
"ENSG00000207336",0.0407920720752706,0.0288835090897102,0.0320664299552727,0,0.292733998624259,0.154058311446099,0.00014100427087931,0.00682566484476504,0.000806070679430292,0.00123386665683746,0.442459072357477
"ENSG00000164347",0.0230301598356084,0.228508833448669,0.146769459151994,0.0778703908039861,0.0243382781111732,0.24638452883954,0.0287285134174301,0.00299877056777532,0.00107474231210359,0.00924602616106429,0.211050297350656
"ENSG00000199645",0.429010122574626,0.128308999703864,0.0545514933715835,0.0171454041231172,0.00332818935605567,0.129373516077582,4.03136713231087e-12,0.000427377794138563,0.00135944583669266,8.88856120860073e-11,0.236495451069423
"ENSG00000164346",0.351053977786059,0.0784138503559696,0.121981056076572,0.00878160836020879,0.0104678435489613,0.0633601105103093,1.22093834937022e-12,0.00238794898713888,0.000118633855788376,0.252343025359542,0.11109194515823
"ENSG00000198780",0.449973578909154,0.0921587524298764,0.0592360242783171,0.0276510213186088,0.000411684620866014,0.0738884480207903,0.00621800066815328,0.000776326618649309,0.00191592962948642,0.0382119266698677,0.249558306836231
"ENSG00000271714",0.202137105253989,0.147291940176211,0.0241749415973695,0.0549377172923028,0.000683709492371275,0.0161983939465665,0.0596002384199115,0.00482868655468068,0.00682370231290729,0,0.483323564953691
"ENSG00000113161",0.65743783349243,0.0483515828271923,0.0100926156619199,0.0237799170029282,0.00260494398915546,0.0769605470922038,0.00209612542047486,0.00402092918717017,3.10095089435005e-05,0.0107220819742661,0.163902413843316
"ENSG00000271815",0.305344372205627,0.138070750039706,0.0176312136707134,0.0342035096956067,0.00220536739813698,0.00081694298191009,0.0123450744848758,0.00150086422471138,0.000644212240340169,0,0.487237693058373
"ENSG00000242198",0.0468621475277374,0.199382480386461,0.0637140692856041,1.64305603433782e-11,0.348514733647989,0.128815120218261,7.46900284594893e-11,0.00276625272490857,0.00373030213808546,0,0.206214893979833
"ENSG00000113163",0.0740392694922857,0.109618933851119,0.244246155093839,0.0149045553582901,0.0225460787900488,0.247184833704318,7.8290311091669e-14,0.00404918995306638,0.00649718536119016,0,0.276913798395765
"ENSG00000251724",0,0.00882194180616624,0,0.0010481191296101,0.23291191587722,0.00246180029170348,0,0.00444483694982658,0.000876145508663144,3.15562761994784e-13,0.749435240436495
"ENSG00000248881",0.190105568889096,0.139770257936295,0.147108656501169,3.72140054936407e-09,0.148063626566429,0.166096124077732,0.0229481884725723,7.24262131552839e-05,8.49720222915353e-06,0.024831243629991,0.16099540678993
"ENSG00000122008",0.164305727495766,0.113568030802087,0.148373192304254,0.00851598725819418,0.215894889625354,0.163288855634317,0.0168726943600034,0.000327302161103474,0.00141852443452659,0,0.167434795924395
"ENSG00000272040",0.262544218361287,0.217305598195752,0.081655753350929,0.105256600152902,0.0798080086340383,0.0357057253036046,0,0.00126341705649661,2.46445248229453e-05,0,0.216436034420168
"ENSG00000189045",0.796161519562251,0.00842008223459976,0.009736867241666,0.00194681694253504,0.00147195624669304,0.00140943036145395,0.00197704846008213,0.00287302067923482,0.00133720116851666,0,0.174666057102968
"ENSG00000152359",0.045156689315951,0.0693585011337437,0.0155998924130474,0.378164682451876,0.0722666808182486,0.0959597227315007,0.00618796958796677,0.00160996970715056,3.15083397876932e-05,0.0150678983290386,0.300596485171689
"ENSG00000254893",0.106109157522677,7.63674013460802e-11,0.516301411670399,0.053910407252608,0.0341314726878103,0.000442224280515084,0.00853364384998402,0.000175662158112068,0.000407006576181942,8.9565597764197e-12,0.279989013916388
"ENSG00000249014",0.174052231961912,0.146579068893462,0.2231881863288,0.050675123304584,0.00991402802949337,0.00369908516233104,0.047251590055468,0.00156355921044636,5.91233519811976e-05,0,0.343018003701522
"ENSG00000251107",0,0.0319944677741472,0.105410411682207,4.90972969715476e-09,7.80536883165046e-05,0.00238050477710238,0.00845602382517967,0.00247219149467821,0.0155752707391263,4.58480265320623e-11,0.833633071063665
"ENSG00000250348",0.35541906527578,0.0907770574795992,0.0340698301238896,0.0794224726844025,0.0521319065920085,4.29321012537357e-05,0.00596183570241839,0.000705210928583402,0.000889986105140707,7.48925367030884e-12,0.380579702999435
"ENSG00000122012",0.47221978197636,0.0602832588551667,0.0467956581686871,0.135938953312003,0.000913725789407035,0.00340809270304935,2.38760814815152e-13,0.00467014381566236,0.000327565199324728,0,0.275442820180101
"ENSG00000251235",0.00596705984669508,0.0287756738874431,0.583363490708792,1.59042577185906e-14,0.034194174794994,0.00537452437717333,0.00236182697427614,0.00348961661317139,0.00540338030669,0.00395177345427906,0.32711847903647
"ENSG00000164220",0.0005312835600115,0.522258351133505,0.0112420164851748,0.193407402528243,0.0208458680977259,7.43618165213477e-06,6.01610929738554e-05,0.00268471150516448,6.28180638656426e-05,0.0106372894464983,0.238262661905185
"ENSG00000145703",0.0171322919979975,3.60341597494269e-10,0.100847454529908,0.0228371839106172,0.0200314984248436,0.0272134428370736,0.0767578294480496,0.000652517658670428,0.000470417842210008,7.18586508270465e-12,0.734057362983103
"ENSG00000225407",0.0510144553940815,0.0827025169938821,0.304870700628568,0.0177642601514235,0.161558327532893,0.0546049316129407,0.00116456727249322,0.0001711899854088,0.00601096970007115,2.41862925595238e-10,0.320138080486375
"ENSG00000181104",0.195917651933739,0.15901746975679,0.125310133984595,0.0581637414941349,0.0286486482910517,0.0936756704058384,0.0463019478758522,0.00740650045230845,5.08236937400749e-05,0,0.28550741211195
"ENSG00000164251",0.752147722767926,0.0206785549257575,0.00746665509457605,0.0192563566608375,4.92196216109691e-07,8.92431220610813e-05,0.00107155794823263,0.00221082091566842,0.000312610476224498,0.0165005940765569,0.180265391815943
"ENSG00000145708",0.201517044133433,0.189863217244112,0.0363241520678364,0.016124792595769,0.0261122985980691,0.00162275259039597,0.0501648652590864,2.00506677953869e-05,0.000217987531744761,0,0.478032839311758
"ENSG00000164252",0.0482562661844245,0.156912788694861,0.256126162299055,0.0141197717947559,0.000849038395548667,0.254384438958021,0.000191208072349655,0.00744791384374456,0.00259527207053203,0.0066053279445619,0.252511811742146
"ENSG00000250615",0.178183163981269,0.145270965648426,0.062521414275139,0,0.0112687889678859,0.00256462732674741,0.0174851848549353,0.00143864075744681,0.00347267604545618,0.123263570704888,0.454530967437807
"ENSG00000238961",0.0968554664343693,0.0874047656709896,0.401935286985335,0.0442269751318061,0.0977200671045257,0.00548465564220527,1.08927119977889e-10,0.00633561932039364,0.00135596271578095,1.26310356319533e-10,0.258681200759357
"ENSG00000132846",0.123685796269208,0.148099530345521,0.0826376351224582,0.00628528497398678,0.107883890676385,0.0914988287797103,0.00733543440976786,0.00136268290769456,0.000326975896479185,0.0872564000681232,0.343627540550666
"ENSG00000251566",0.020282945535222,0.0700823164715181,0.034330468537031,0.0380569929996988,0.411239757116046,0.0769860676166452,0.00223442442992565,0.00933954923595521,0.00162054893799486,8.70047757878126e-14,0.335826929119877
"ENSG00000250802",0.133874937213289,0.0782151209779726,0.0337132198468227,0.120662854961551,0.360135904766967,0.0511328415133103,0,0.0146566088967822,1.66853759270092e-05,0.029068668696704,0.178523157750674
"ENSG00000251400",0.0348562812505515,0.169746601349306,0.0752023402361684,0.312503072552491,0.00846750094680834,0.0354875230010758,0.0446156186666994,0.000492736613487255,5.88573368648239e-06,0.034636483454195,0.283985956195532
"ENSG00000113231",0.424318165687066,0.0947578783116174,0.0549569705742898,0.211478652205518,0.00325673418966741,0.0481523395957282,0.000397305158671651,0.00835525216566007,0.000504077452922576,1.3976045952605e-10,0.153822624519099
"ENSG00000244363",0.068772745708691,0.156371071407647,0.266369132076705,0.101798707538547,0.00907904972454547,0.0326433429282449,0.0375010949549554,0.00176618757108089,0.00166052585958465,0.0787630908451839,0.245275051384815
"ENSG00000164253",0.452865121702218,0.0876917758852844,0.0514642329726159,0.0442674235969932,0.00343784761342903,0.106718862096256,0.00588516472018206,0.00764974478825352,0.00141653142738263,2.44555075039129e-12,0.23860329519494
"ENSG00000171540",0.135486736645051,0.0772605091149507,0.0270646796967798,0.184103257983161,0.000426783669792542,0.000613916403400377,0.308432091582063,0.00077440999398828,0.00336142102127179,4.79268303738663e-14,0.262476193889493
"ENSG00000213763",0.0763683222410755,0.0182958999903013,0.711166011542706,0.0171705151601199,0.00212058982715636,0.0012461940949038,7.96533688874598e-13,0.00378702619570358,1.31802097505555e-05,1.13586405590862e-11,0.169832260726128
"ENSG00000171530",0.00275918387070243,0.200108511106451,0.0887742670006114,0.00932317414905689,0.041767745376094,0.050095726322763,0,0.0335051796649865,0.00106396176088108,0.311884478568854,0.2607177721796
"ENSG00000132842",0.0975231361890082,0.167326614950113,0.0867017729636656,0.352115111211094,0.0295033231251829,0.0302992260352478,0.0169063696640487,0.00482722099018779,0.00132876036679124,0,0.213468464504661
"ENSG00000245556",0.505228695918119,0.124802929080996,0.0233233820086769,0.0115576681356772,0.00733569161912251,0.00130386470024809,9.12735099708737e-14,0.0117832729599657,1.57786347026447e-05,0,0.314648716942401
"ENSG00000085365",0.15116805200401,0.152973075837062,0.131555389214967,0.0839509768279257,0.0173843801270668,0.156534206304114,0.00538976484199367,0.00271915904557171,0.00140705302628062,5.43145749031287e-12,0.296917942765577
"ENSG00000145685",0.436420122704381,0.04752771051271,5.56616147425882e-12,6.82429793622601e-12,0.000447692447235384,0.010591954456318,0.0112462044485229,0.000377698786500509,0.00126153636214052,0.12309628676205,0.369030793507751
"ENSG00000113273",0.115806678052128,0.0712382717942689,0.10642545593456,0.0983308377116429,0.0156417557096825,0.124498370663826,0.00438981524956804,0.00287554256289267,1.01792315741547e-06,0,0.460792254398274
"ENSG00000201955",0.0198819585117286,0.00248336830088211,0.167976608149454,0.0168488259627372,0.0834404772914089,0.30331554924697,0,0.00331597976956893,7.37540996803579e-05,0.00290825541801952,0.39975522324955
"ENSG00000132837",0.278831065976836,0.220812877620088,0.0358793079463202,0,0.0502154283357651,0.0242914693963025,0.0287010724145066,0.000516482655447276,8.71146354713915e-05,0,0.360665181019263
"ENSG00000213757",0.030727449253453,0.135962855483146,0.0855337641409877,0.0436427574362708,0.00686512354437786,0.0013629832632728,0.0658720895812446,0.000196459135847576,0.00336964235666312,0.371047049109681,0.255419826695055
"ENSG00000152409",0.0291279525372203,0.243566120562645,0.177844096861027,0.0044393506197085,0.042943729641765,0.178497512196259,1.125269265087e-12,0.000159194311927874,3.03240534882516e-05,0.0358404807277619,0.287551238487072
"ENSG00000152413",0.0897120141543773,0.152583242294193,0.102258856096144,8.82191100307165e-13,0.00846295742764656,0.0827398444748673,0.0242464658982632,0.000262204693229685,0.000146161614163125,0,0.539588253346234
"ENSG00000164329",0.00617602884726189,0.137209234274051,0.177421898923278,0.0235477317628011,0.15004391925546,0.0679557312458955,0.0334229652246339,0.00176779273038136,1.33635147581388e-05,0.227990082029703,0.174451252191777
"ENSG00000164309",0.656516661765312,0.0189425779650862,0.0115381202251426,0.0112927075961855,0.0603831435332748,0.00799375475876566,0,0.0199733228954237,0.00459086532200475,1.76681050852613e-11,0.208768845921137
"ENSG00000177034",0.0949345364349504,0.0959278629872031,0.101204351926534,0.125253341251769,0.230150890706283,0.107655246148638,0.0264768400215963,3.2992361511109e-07,0.00141535509581964,0.0288794085965696,0.188101836907023
"ENSG00000251050",0.083279406348026,0.144344490699735,0.0188868250003874,0.326623968161276,0.00161543837610658,0.00996126182144614,0,0.0157036251977937,0.000792478726474026,0.00445677092209283,0.394335734746662
"ENSG00000113296",0.221867158844142,0.130031031074856,0.0726303902687752,0.228121762071998,0.00119276808893876,0.0262014753024998,0.0132121878301236,0.000393662717853389,0.00183215136832214,2.60718996109658e-11,0.30451741240642
"ENSG00000251675",0.219822928628553,0.0558062639111402,0.0792296311278529,0.0950876931047101,0.026321652454912,0.0713630487376766,1.95356672157395e-12,0.000805850940569805,0.000163393284222495,0.115401106339317,0.335998431469093
"ENSG00000164300",0.423338141098823,0.0276946277078731,0.103793329430292,0.187694567361045,2.44959464603775e-05,0.0152987425588271,4.96371009877776e-09,9.85282894006031e-05,7.35121350411819e-05,1.15327213268372e-09,0.241984049355255
"ENSG00000227087",0.190497250536894,0.146302987617027,0.203989398770377,0.0531400904800149,0.0736857836801899,0.0229174876453558,0,0.00304282170702211,0.000321295701126244,7.46853324222153e-14,0.306102883861919
"ENSG00000248569",0.408516246393026,0.220343074445665,0.0353994809439277,0.00871342036236793,0.00668617292208928,0.0707012594417225,0.00623171063365669,0.00435231654372366,0.000296452958168481,0.00643824541748696,0.232321619938166
"ENSG00000039319",0.590281904992304,0.0340437487584476,0.0931137126633386,0.048465013732607,0.0422497530244167,0.0303490743056106,0.00120410373211469,0.00328015053338173,0.00479417917198082,1.63556635649167e-13,0.152218359085635
"ENSG00000249042",0.594241404482256,0.0302330690526169,0.0174217481114306,0.0339841596746113,0.00126279705165545,0.0150344074641707,0.00540032315481604,0.0151545227579701,0.0073958515833514,0.0571976096381219,0.222674107029
"ENSG00000152380",0.0825573735464553,0.0794914163211422,0.0877553642902028,0.0851508575684429,0.104242484618226,0.146610841877264,0.000291479299412306,0.00443066470238444,0.00118659829178816,1.90286967614356e-11,0.408282919465653
"ENSG00000189127",0.0427641565445083,0.0346690234437424,0.15587451898136,0.0629786641352643,0.00762048226385942,0.0136143017528782,0.0462744198252955,0.00143191438932841,0.00666482118719739,0.00139022215281086,0.626717475323755
"ENSG00000251221",0.0245779104812399,0.10918808853542,0.0338610179819264,0.0465040103227411,0.174832419790731,0.000263883014144647,9.5896014074319e-14,0.00110879401269043,0.000594010594349534,0,0.609069865266661
"ENSG00000249655",0.0424088627958113,0.0574534121204377,0.0287650793752704,0.0616421230119896,0.306597230901672,0.0953802480844989,0.0132958842595419,0.00065859008926561,0.000275446342876375,6.54518961725118e-10,0.393523122364117
"ENSG00000271043",0.0155823643226613,3.23334944185855e-09,0.111853518583605,1.18793921170722e-11,0.166777741614927,4.31052821921805e-06,0,0.000226956419323013,0.000447188579087553,0.00239085656592453,0.702717060141023
"ENSG00000228716",0.0742795965374501,0.135278882312545,0.0355428602843195,0.26366539339031,0.0144694940285606,0.0102216352905145,0.0641022652625177,0.00263559654916076,1.21066291578875e-05,4.55630287650832e-12,0.399792169710908
"ENSG00000113318",0.0366126609873678,0.238755047193142,0.137833002271697,0.15738412183651,0.0322198113306833,0.149465242063224,0.00566026975002984,0.000185274147387442,0.00125479060124071,0,0.240629779818718
"ENSG00000249772",0.392445169159746,0.0290969280783914,0.0212443894573123,0.004278329274716,0.0156777927270226,0.0164873810266962,0.0106127529608831,0.000343290333401241,0.00120837103603774,0.0378778130265984,0.470727782919195
"ENSG00000113319",0.60130617359225,0.00421566315597988,0.0216970093557025,0.0115771681730494,0.000252708327521043,0.007780468098164,0.002128933847181,0.00227665789605938,0.00851393418888158,0,0.340251283365211
"ENSG00000248794",0.00379922038094444,0.174816904841312,7.29446337284472e-13,0,0.299093258722197,0.0200197062905877,0.0141567167528299,0.00764499243459315,0.00679938677346079,0,0.473669813803346
"ENSG00000131730",0.536565177694856,0.0350033340443646,0.0223543421819294,0.00103088340808994,0.113027203035021,0.00468359307858329,1.54976488219388e-10,0.000703173361311463,0.00142261970318553,0.0958510205390452,0.189358652798637
"ENSG00000247572",0.0224678641821463,0.370968384836494,0.0330290813769352,0.0686967845434255,0.214210985162283,0.0423212283817303,0.0184168656964651,0.00343648550656813,0.00143757243468864,0,0.225014747879264
"ENSG00000131732",0.0196388032679196,0.204634763669262,0.0543879188929978,0.296450474859801,0.132469235900946,0.0452110592584167,0.0396490935672629,0.00444614927290549,0.000282621317219486,0,0.202829879993268
"ENSG00000145687",0.162639117146971,0.0848238405622104,0.098846752581095,0.118326607565074,0.0161817913596371,0.0595587568003312,0,0.000191208186875565,0.000769458570851858,0.108166037486811,0.350496429740142
"ENSG00000214857",0.116572481806951,0.10279100796602,0.0528899241395129,0.00994479782963506,0.0204469619668697,0.00224523716831556,0,4.49041751612718e-06,0.0185433323379414,4.61592577694403e-13,0.676561766366776
"ENSG00000251495",0.0278416717325921,0.146146061987684,0.224302828651278,0.0301968596076165,0.0145292536100222,0.000921509534618819,0.0226574933431162,0.000392865338786779,0.00491194030389825,1.61296937434372e-13,0.528099515890227
"ENSG00000251374",0.0898834300583018,0.130082196864475,0.0215457599230307,0.0161726291032416,0.0851063021818103,0.0406186397757475,7.26171937264962e-13,0.0142205304807278,0.00372780598934512,0.0840932004470032,0.514549505175591
"ENSG00000152348",0.149380706553697,0.173901202074456,0.0367650877098505,0.111894972474901,0.00092870962650042,0.00115044470310083,0.00695981074547531,2.04668287325021e-05,0.00341373186202438,0.26188732122435,0.253697546196912
"ENSG00000186468",0.116935280366828,0.182184916794457,0.045773766001841,0.0917592602308948,0.000999190714633129,0.0155804784658539,0,0.00182730073453619,0.00259946963596896,0.270543835024555,0.271796502030432
"ENSG00000205464",0.105160816930046,0.238616747678192,0.0344210998058166,1.60893845657353e-10,0.335628535009862,0.105021938634923,2.9159278806817e-09,0.0422497038261401,2.37377441442889e-05,1.8911866873381e-09,0.138877415402867
"ENSG00000281327",0.210884439918194,1.74058493472629e-11,0.022177716263238,0,0.00864550392148502,0.000184660366937653,0.00266578951470471,8.74337630383036e-06,0.000257645534663683,0,0.755175501087067
"ENSG00000249664",0.0106007601901958,0.41258486753997,0.033495044379081,2.39391748304002e-12,0.116319139275232,0.0557735680632727,9.31527892024595e-11,0.00885437419131011,0.00109671183897984,0,0.361275534426412
"ENSG00000271862",0.321364149688924,0.221946144751845,0.0394635288791621,0.00110114250596184,0.0976043518140178,0.0461589876368077,1.62947910637546e-11,0.014270915853356,9.40481642125494e-05,0.00417242022355253,0.253824310465865
"ENSG00000238835",0.0261785312021653,3.02558532048813e-09,2.57091597583278e-10,2.52260474036589e-10,0.284070673575406,0.00133288593494408,0,0.00110427366907069,5.17511617778169e-05,0,0.687261880921699
"ENSG00000174695",0.396305373625384,0.0528815784660444,0.0992959169659022,0.0858809875504637,0.00423051436121625,0.150742800163878,0,0.000704112078026135,0.00126235374110168,0,0.208696363047983
"ENSG00000152422",0.184779516040881,0.0532652786948405,0.095185657185571,0.242636015180334,0.0146805615307946,0.0357648033015086,0.027649602786047,0.00633947385334131,7.04859046764548e-05,0.0950024947310855,0.24462611079092
"ENSG00000249835",0.552986263658778,0.0225985573632875,0.065979685971769,2.05826449702936e-10,0.00389062656675973,0.0257211931859257,1.37640443316551e-10,0.00142314158574513,0.000272869736849437,9.7677864220834e-12,0.327127661577651
"ENSG00000038427",0.564942005897727,0.0326239117781569,0.0535162902956084,0.000639331870398506,0.0267177597613441,0.0301574931605873,2.10754584216954e-10,0.00214484592359493,4.84414380881731e-05,2.91909565385801e-09,0.289209916744644
"ENSG00000145681",0.0427261877576187,0.321773488126477,0.0101063404598742,0.288247070155942,0.000786412378020585,0.000175196500471404,0.0160961369390076,0.00751277755271859,0.00409772347212001,0,0.30847866665775
"ENSG00000164176",0.602947190091631,0.0296788620047449,0.0119734754774407,0.00761118490325223,0.000197008748764968,0.0213530620360907,0.00724059991211304,0.00155156301109298,0.000638510451913344,0.0779476575135202,0.238860885849436
"ENSG00000250320",0.351915130382706,0.0313450332601701,0.0783481501479686,0.000382299324958246,0.0046986487235061,0.0455681647141243,0.0476290433157185,0.00310765397830256,0.00713385504522086,0.000172554058957585,0.429699467048367
"ENSG00000243859",0.0386158126432594,0.0805754419787294,0.464879581784587,0.0241237611011194,0.00167755918362722,0.0648118098699339,8.93403590947775e-13,0.00188079910192505,0.0131817443401596,0.0944131394530845,0.21584035054268
"ENSG00000251066",0,0.0480379924225908,0.454714629569017,0.0504840043593698,0.00973964015558111,0.00539295019533532,0.00435013218715644,0.00191483602578177,0.000912493994360228,0.00994077627507399,0.414512544815733
"ENSG00000284078",0.0588982055240645,0.139738661001075,0.0633126248358607,6.3016720780347e-11,0.0725425563308541,0.0257210819976056,0.00694336901115239,0.0278602897912444,8.6583811985698e-05,0.290415044042118,0.314481583591023
"ENSG00000127184",0.261135388466446,0.173996165600351,0.0783474572779713,0.00318569003060786,0.0471576926465228,0.0206022062217841,5.64647565540524e-10,0.00384246825588844,0.000253071639471951,0.223514505388598,0.187965353907712
"ENSG00000242477",0.0743696801385847,0.125212051486368,0.150622664193617,0.0875923143011321,0.0147595925488697,0.0327469013917201,0.00318129999006469,0.000130389290842668,0.0110110290909546,0.156529944429248,0.343844133138598
"ENSG00000207452",0.0575837977294439,0.010549247376873,0.0135572410137391,5.26526424696173e-12,0.207917609524445,0.000130512026212673,0.0126735219560516,0.00100603993551597,0.00193812369289019,4.66971430427327e-12,0.694643906734893
"ENSG00000272367",0.188998444406444,0.145735771477885,0.0677596488733277,0,0.202347142378197,0.153690933951107,0,0.00010710960305914,0.00173932080273857,0.0700235767499766,0.169598051757265
"ENSG00000145715",0.15975257445847,0.127182342245379,0.12131803916294,0.00657618227347539,0.118355592381688,0.159659016677988,0,9.02370615974569e-07,0.00142522356355263,0.156376492677127,0.149353634188764
"ENSG00000134480",0.154171809444756,0.101202507341222,0.146950196376931,0.0174134905977157,0.0252479433874751,0.0308008430766928,0.0197278295875826,0.000722538569575523,0.00045997907389131,0.350791496371125,0.152511366173032
"ENSG00000249362",0.391081962040721,0.122441792718886,0.0217572255025499,0.0308739546602429,0.0341796075875154,0.0364508077344141,0.0142360733251197,0.00223165136430406,0.00497035063407406,0.105281643478087,0.236494930954086
"ENSG00000248708",0.130851174550879,3.6471239773763e-12,0.00956569927763701,0.038539652826409,0.135577585394995,0.0315104989720491,6.99625992689524e-11,0.00938337622317766,0.00128103029139225,0.00239831651266579,0.640892665877186
"ENSG00000164180",0.0760661497437029,0.11756504399197,0.0905527794061513,0.0591067409611261,0.270505792895698,0.138152306572688,0.032563220128152,0.00144776159911559,0.000131318929386633,0.054976641829151,0.158932243942858
"ENSG00000207129",0.0455377922435183,0.0667388520705507,0.0265711759032243,0.0488877288649942,0.414146890194428,0.0889864486179644,0.00707293616565319,0.00338799382820005,0.00350833150795423,1.31699578623069e-12,0.295161850602196
"ENSG00000250306",0.0939599783257066,0.00875809908041308,0.0301983332915376,0.00389555968832314,0.260798421017609,0.00204261414268524,0.013500704594075,0.00804272551431404,0.000141662521893949,0.00662436550446601,0.572037536318976
"ENSG00000247828",0.113026828096071,0.192430652618557,0.0386708848249989,0.0799011620532303,0.0269361740869301,0.048255205086222,0.0311935917600121,0.00032397771743727,0.00149994642816152,0.19281477490081,0.27494680242757
"ENSG00000250156",0.22153052307369,0.0962901897472886,0.041319437700037,0.0619059707359309,0.287290426042772,0.0710876731494901,0.0172623516151721,8.38646812094831e-05,1.88037821599996e-05,0,0.203210759472249
"ENSG00000271904",0.316714955319218,0.104441695305346,0.0217115785612908,0.0663978743446139,0.121165759683522,0.0509141843730169,0.0322213910112689,0.000340542735837884,0.000507056681928231,0.0408267080979469,0.24475825388601
"ENSG00000284447",0.447598753406659,0.202095174417513,0.022470912265436,0.0906605077971631,0.00465714911912031,0.060874068786576,0.000255914553620024,0.000200646585112697,0.000929800192882756,0.000773268981496945,0.169483803894421
"ENSG00000245526",0.521496908839531,0.191027484091415,0.00705347441166668,0.00303969712102731,0.0325429010389755,0.0376288343110002,0.0146415281147585,0.000569503801865601,0.00142964262774088,0.0236413833824006,0.166928642259619
"ENSG00000250555",0.326926635876644,0.00368646171236961,0.0227824820310158,0.134511669410416,0.00648581756748212,0.00170409879404537,0.0295661012979608,0.000710714364613124,0.000755375796871201,8.83874229409753e-12,0.472870643139744
"ENSG00000250377",0.315147325036662,0,0.0218418257764001,0.121730729173228,0.0114202528312989,0.00382778639413592,0.0293553192405666,0.000460640693852714,0.0018977759565154,9.78254683229392e-13,0.494318344896363
"ENSG00000245864",0.131875275417504,0.0313063822634261,0.11168484655266,0.469409317276072,0.0160088791110889,0.0220093981668896,6.53493025249928e-12,5.08669783567912e-05,0.000230569493765724,6.53728077740075e-12,0.217424464727165
"ENSG00000081189",0.0805611064162561,0.0843556812142081,0.0616862999177545,0.552333552500104,0.00302114915554924,0.00589764220240291,0,0.00101048081834062,0.00132174255018223,0,0.209812345225202
"ENSG00000248309",0.0919428859399568,0.100146902160208,0.0195782609508415,0.511033365735671,0.0633001581156321,0.00993140091544555,0,0.000211586051559437,0.000990991892801916,2.73890486483981e-10,0.202864447963994
"ENSG00000250831",0.0429770485113226,0.0345257549785309,0.0197372418194419,0.361825981599379,0.0158925391269147,0.00700121668309312,0,0.000429417818808631,0.000136541702497026,0.120284309939932,0.39718994782008
"ENSG00000260871",0.205512741594631,0.200379295423354,0.0645985499344708,1.04092103550896e-09,0.000850767411382384,0.00832638619763976,0,0.00017009305748206,0.000805585841561848,0.119331390218177,0.40002518928038
"ENSG00000153140",0.132267741476187,0.162112267906002,0.205163209726668,0.115793534654971,0.0157279469498958,0.0857728819632441,0.0304836036435329,1.77180188730966e-05,0.000211478585274948,0.086397784923897,0.166051832151454
"ENSG00000176055",0.185054072582725,0.0528535416005409,0.122280596909161,0.0628635883385543,0.00237264934796965,0.110523608802008,0.0225100527104077,0.000661462363884488,0.00548197673866726,0,0.435398450606082
"ENSG00000113356",0.0757926816605896,0.00735583313899496,0.129422631052902,0.0840122554290489,0.0826425048503506,0.0637157100667147,0.0242898835447472,0.0272485692244117,0.00263619189156702,0,0.502883739140674
"ENSG00000176018",0.147747922838464,0.107562512502567,0.300745592723338,0.00675050313579273,0.0264507875286001,0.127389888236505,0.00795473268637306,0.000281964720945752,0.00128471402243459,1.13622125594363e-11,0.273831381593617
"ENSG00000164199",0.164844076592409,0.0748033703111717,0.0404848173244072,0.0332350921044101,0.163297565857624,0.0617626573012936,0.0136091550972474,0.000167745996289701,0.00672130210566061,0.0353751690881861,0.405699048221301
