HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols	Ensembl gene ID
HGNC:12687	VHL	Approved		VHL1	ENSG00000134086
HGNC:30666	VHLL	Approved	VHLP	VLP	ENSG00000189030
HGNC:12688	VHLP	Symbol Withdrawn			
HGNC:12689	VHR	Symbol Withdrawn			
HGNC:50688	VHRT	Approved	LINC01405	MASCC1, RP1-46F2.2	ENSG00000185847
HGNC:15800	VIAAT	Symbol Withdrawn		bA122O1.1	
HGNC:12690	VIL1	Approved	VIL	D2S1471	ENSG00000127831
HGNC:30906	VILL	Approved			ENSG00000136059
HGNC:56888	VILMIR	Approved			ENSG00000277511
HGNC:12692	VIM	Approved			ENSG00000026025
HGNC:44879	VIM-AS1	Approved			ENSG00000229124
HGNC:43891	VIM2P	Approved	VIMP1	lncRNA-CIR, RP11-162L10.1, VIM2, CIR	ENSG00000286215
HGNC:53736	VINAC1P	Approved			ENSG00000283698
HGNC:12693	VIP	Approved			ENSG00000146469
HGNC:20347	VIPAS39	Approved	C14orf133	VIPAR, VPS16B, SPE-39, SPE39, hSPE-39	ENSG00000151445
HGNC:12694	VIPR1	Approved		VPAC1, RDC1, HVR1, VPAC1R	ENSG00000114812
HGNC:40610	VIPR1-AS1	Approved			ENSG00000232354
HGNC:12695	VIPR2	Approved		VPAC2, VPAC2R	ENSG00000106018
HGNC:24500	VIRMA	Approved	KIAA1429	DKFZP434I116, fSAP121	ENSG00000164944
HGNC:55531	VIRMA-DT	Approved			ENSG00000253704
HGNC:12696	VIS1	Approved		HIS1, HIS-1	
HGNC:12697	VIT	Approved			ENSG00000205221
HGNC:21491	VKCFD2	Symbol Withdrawn			
HGNC:23663	VKORC1	Approved	VKCFD2		ENSG00000167397
HGNC:21492	VKORC1L1	Approved			ENSG00000196715
HGNC:33182	VKORC1P1	Approved			ENSG00000233243
HGNC:33183	VKORC1P2	Approved			
HGNC:12698	VLDLR	Approved		CARMQ1, CHRMQ1, VLDLRCH	ENSG00000147852
HGNC:49621	VLDLR-AS1	Approved		lincRNA-VLDLR	ENSG00000236404
HGNC:18085	VMA12	Approved	TMEM199, C17orf32	VPH2, MGC45714	ENSG00000244045
HGNC:22082	VMA21	Approved	MEAX	XMEA	ENSG00000160131
HGNC:28178	VMA22	Approved	CCDC115	MGC12981, FLJ30131, ccp1	ENSG00000136710
HGNC:33803	VMAC	Approved			ENSG00000187650
HGNC:12699	VMAT1	Symbol Withdrawn			
HGNC:12700	VMAT2	Symbol Withdrawn			
HGNC:12701	VMCM	Symbol Withdrawn			
HGNC:12702	VMD1	Entry Withdrawn			
HGNC:12704	VMGLOM	Symbol Withdrawn			
HGNC:30387	VMO1	Approved			ENSG00000182853
HGNC:29559	VMP1	Approved	TMEM49	EPG3, TANGO5	ENSG00000062716
HGNC:13548	VN1R1	Approved	VNR19I1	V1RL1, ZVNR1, ZVNH1	ENSG00000178201
HGNC:19872	VN1R2	Approved		V1RL2	ENSG00000196131
HGNC:19867	VN1R3	Approved		V1RL3, FKSG46	ENSG00000180663
HGNC:19871	VN1R4	Approved		V1RL4	ENSG00000228567
HGNC:19870	VN1R5	Approved		V1RL5	ENSG00000197617
HGNC:13712	VN1R6P	Approved	VNR19I2	ZVNR2, ZVNH2	ENSG00000174677
HGNC:8496	VN1R7P	Approved	ORLP1		ENSG00000275592
HGNC:8497	VN1R8P	Approved	ORLP2		ENSG00000219280
HGNC:20257	VN1R9P	Approved		VN1R22-1P	ENSG00000276400
HGNC:13550	VN1R10P	Approved	VNR6I1P	hs6V1-1p, b24o18.2	ENSG00000220758
HGNC:13551	VN1R11P	Approved		dJ86C11.7, hs6V1-2p, VNR6I2P	ENSG00000219770
HGNC:18722	VN1R12P	Approved		VNR6I3P, bA373D17.2, hs6V1-3p	ENSG00000220581
HGNC:18723	VN1R13P	Approved		bA373D17.3, hs6V1-4p, VNR6I4P	ENSG00000216762
HGNC:18721	VN1R14P	Approved		bA457M11.4, hs6M1-5p, VNR6I5P	
HGNC:37327	VN1R15P	Approved			
HGNC:37330	VN1R16P	Approved			
HGNC:37331	VN1R17P	Approved			ENSG00000235818
HGNC:37334	VN1R18P	Approved			ENSG00000275423
HGNC:37328	VN1R19P	Approved			
HGNC:37335	VN1R20P	Approved			ENSG00000233121
HGNC:37336	VN1R21P	Approved			ENSG00000224752
HGNC:37337	VN1R22P	Approved			
HGNC:37338	VN1R23P	Approved			
HGNC:37344	VN1R24P	Approved			
HGNC:37345	VN1R25P	Approved			ENSG00000224947
HGNC:37346	VN1R26P	Approved			
HGNC:37347	VN1R27P	Approved			
HGNC:37348	VN1R28P	Approved			ENSG00000227182
HGNC:37349	VN1R29P	Approved			
HGNC:37350	VN1R30P	Approved			
HGNC:37351	VN1R31P	Approved			ENSG00000236284
HGNC:37352	VN1R32P	Approved			ENSG00000230361
HGNC:37353	VN1R33P	Approved			ENSG00000227426
HGNC:37354	VN1R34P	Approved			ENSG00000233173
HGNC:37355	VN1R35P	Approved			ENSG00000228660
HGNC:37356	VN1R36P	Approved			ENSG00000230639
HGNC:37357	VN1R37P	Approved			ENSG00000213643
HGNC:37358	VN1R38P	Approved			ENSG00000235227
HGNC:37359	VN1R39P	Approved			
HGNC:37360	VN1R40P	Approved			ENSG00000223845
HGNC:37361	VN1R41P	Approved			
HGNC:37362	VN1R42P	Approved			ENSG00000223476
HGNC:37363	VN1R43P	Approved			
HGNC:37364	VN1R44P	Approved			
HGNC:37365	VN1R45P	Approved			
HGNC:37366	VN1R46P	Approved			ENSG00000253611
HGNC:37367	VN1R47P	Approved			
HGNC:37368	VN1R48P	Approved			ENSG00000237487
HGNC:37369	VN1R49P	Approved	VN1R50P		
HGNC:37370	VN1R50P	Symbol Withdrawn			
HGNC:37371	VN1R51P	Approved			ENSG00000228038
HGNC:37372	VN1R52P	Approved			
HGNC:37373	VN1R53P	Approved			ENSG00000236313
HGNC:37374	VN1R54P	Approved			ENSG00000232109
HGNC:37375	VN1R55P	Approved			
HGNC:37376	VN1R56P	Approved			
HGNC:37377	VN1R57P	Approved			
HGNC:37378	VN1R58P	Approved			
HGNC:37379	VN1R59P	Approved			
HGNC:37380	VN1R60P	Approved			
HGNC:37381	VN1R61P	Approved			
HGNC:37382	VN1R62P	Approved			
HGNC:37383	VN1R63P	Approved			
HGNC:37384	VN1R64P	Approved			ENSG00000213547
HGNC:37385	VN1R65P	Approved			ENSG00000260883
HGNC:37386	VN1R66P	Approved			ENSG00000237185
HGNC:37387	VN1R67P	Approved			ENSG00000260722
HGNC:37389	VN1R68P	Approved			ENSG00000259979
HGNC:37390	VN1R69P	Approved			ENSG00000260724
HGNC:37391	VN1R70P	Approved			ENSG00000261515
HGNC:37392	VN1R71P	Approved			ENSG00000264837
HGNC:37393	VN1R72P	Approved			
